연번,호선,고유역번호(외부역코드),역명,수송연월,환승유입인원수
1413,9,4126,언주,2022-05,240070
1414,9,4127,선정릉,2022-05,244565
1415,9,4128,삼성중앙,2022-05,159526
1416,9,4129,봉은사,2022-05,425769
1417,9,4130,종합운동장(9),2022-05,111962
1418,9,4131,삼전,2022-05,141227
1419,9,4132,석촌고분,2022-05,129586
1420,9,4133,석촌(9),2022-05,172255
1421,9,4134,송파나루,2022-05,116333
1422,9,4135,한성백제,2022-05,47387
1423,9,4136,올림픽공원(9),2022-05,187797
1424,9,4137,둔촌오륜,2022-05,19093
1425,9,4138,중앙보훈병원,2022-05,201929
1426,1,150,서울역(1),2022-06,918348
1427,1,151,시청(1),2022-06,490388
1428,1,152,종각,2022-06,799919
1429,1,153,종로3가(1),2022-06,415851
1430,1,154,종로5가,2022-06,529374
1431,1,155,동대문(1),2022-06,203791
1432,1,156,신설동(1),2022-06,232648
1433,1,157,제기동,2022-06,366834
1434,1,158,청량리,2022-06,417820
1435,1,159,동묘앞(1),2022-06,185089
1436,2,201,시청(2),2022-06,305035
1437,2,202,을지로입구,2022-06,576094
1438,2,203,을지로3가(2),2022-06,315106
1439,2,204,을지로4가(2),2022-06,144521
1440,2,205,동대문역사문화공원(2),2022-06,133250
1441,2,206,신당(2),2022-06,185244
1442,2,207,상왕십리,2022-06,190568
1443,2,208,왕십리(2),2022-06,164514
1444,2,209,한양대,2022-06,174012
1445,2,210,뚝섬,2022-06,366834
1446,2,211,성수,2022-06,615168
1447,2,212,건대입구(2),2022-06,381213
1448,2,213,구의,2022-06,254372
1449,2,214,강변,2022-06,331877
1450,2,215,잠실나루,2022-06,168629
1451,2,216,잠실(2),2022-06,738698
1452,2,217,잠실새내,2022-06,242877
1453,2,218,종합운동장(2),2022-06,213985
1454,2,219,삼성,2022-06,660318
1455,2,220,선릉,2022-06,549708
1456,2,221,역삼,2022-06,731971
1457,2,222,강남,2022-06,839827
1458,2,223,교대(2),2022-06,382039
1459,2,224,서초,2022-06,244198
1460,2,225,방배,2022-06,193653
1461,2,226,사당(2),2022-06,435646
1462,2,227,낙성대,2022-06,319069
1463,2,228,서울대입구,2022-06,523469
1464,2,229,봉천,2022-06,254316
1465,2,230,신림,2022-06,679104
1466,2,231,신대방,2022-06,314157
1467,2,232,구로디지털단지,2022-06,754475
1468,2,233,대림(2),2022-06,279249
1469,2,234,신도림,2022-06,731804
1470,2,235,문래,2022-06,329606
1471,2,236,영등포구청(2),2022-06,271604
1472,2,237,당산,2022-06,239872
1473,2,238,합정(2),2022-06,473732
1474,2,239,홍대입구,2022-06,1046540
1475,2,240,신촌,2022-06,504539
1476,2,241,이대,2022-06,209160
1477,2,242,아현,2022-06,123129
1478,2,243,충정로(2),2022-06,112650
1479,2,244,용답,2022-06,25896
1480,2,245,신답,2022-06,10062
1481,2,246,신설동(2),2022-06,52092
1482,2,247,도림천,2022-06,22575
1483,2,248,양천구청,2022-06,111091
1484,2,249,신정네거리,2022-06,166862
1485,2,250,용두,2022-06,19838
1486,3,309,지축,2022-06,84693
1487,3,310,구파발,2022-06,339872
1488,3,311,연신내(3),2022-06,474173
1489,3,312,불광(3),2022-06,235208
1490,3,313,녹번,2022-06,194092
1491,3,314,홍제,2022-06,254072
1492,3,315,무악재,2022-06,59679
1493,3,316,독립문,2022-06,111240
1494,3,317,경복궁,2022-06,492263
1495,3,318,안국,2022-06,420618
1496,3,319,종로3가(3),2022-06,193445
1497,3,320,을지로3가(3),2022-06,117976
1498,3,322,동대입구,2022-06,185976
1499,3,323,약수(3),2022-06,171050
1500,3,324,금호,2022-06,109785
1501,3,325,옥수,2022-06,148611
1502,3,326,압구정,2022-06,625880
1503,3,327,신사,2022-06,576577
1504,3,328,잠원,2022-06,72684
1505,3,329,고속터미널(3),2022-06,708392
1506,3,330,교대(3),2022-06,138818
1507,3,331,남부터미널,2022-06,580651
1508,3,332,양재,2022-06,709125
1509,3,333,매봉,2022-06,219346
1510,3,334,도곡,2022-06,82457
1511,3,335,대치,2022-06,163525
1512,3,336,학여울,2022-06,39212
1513,3,337,대청,2022-06,138377
1514,3,338,일원,2022-06,161002
1515,3,339,수서,2022-06,265879
1516,3,340,가락시장(3),2022-06,113359
1517,3,341,경찰병원,2022-06,123867
1518,3,342,오금(3),2022-06,65451
1519,4,409,당고개,2022-06,108631
1520,4,410,상계,2022-06,253121
1521,4,411,노원(4),2022-06,229785
1522,4,412,창동,2022-06,441489
1523,4,413,쌍문,2022-06,392545
1524,4,414,수유,2022-06,507763
1525,4,415,미아,2022-06,204841
1526,4,416,미아사거리,2022-06,381089
1527,4,417,길음,2022-06,313348
1528,4,418,성신여대입구,2022-06,286148
1529,4,419,한성대입구,2022-06,229928
1530,4,420,혜화,2022-06,621664
1531,4,421,동대문(4),2022-06,323632
1532,4,422,동대문역사문화공원(4),2022-06,126009
1533,4,423,충무로(4),2022-06,385349
1534,4,424,명동,2022-06,396123
1535,4,425,회현,2022-06,475348
1536,4,426,서울역(4),2022-06,323201
1537,4,427,숙대입구,2022-06,215212
1538,4,428,삼각지(4),2022-06,95107
1539,4,429,신용산,2022-06,311173
1540,4,430,이촌,2022-06,196462
1541,4,431,동작,2022-06,38623
1542,4,432,이수(총신대입구),2022-06,425658
1543,4,433,사당(4),2022-06,350376
1544,4,434,남태령,2022-06,23671
1545,5,2511,방화,2022-06,83840
1546,5,2512,개화산,2022-06,70468
1547,5,2513,김포공항(5),2022-06,89962
1548,5,2514,송정,2022-06,59652
1549,5,2515,마곡,2022-06,120022
1550,5,2516,발산,2022-06,255347
1551,5,2517,우장산,2022-06,180941
1552,5,2518,화곡,2022-06,336455
1553,5,2519,까치산(5),2022-06,424400
1554,5,2520,신정,2022-06,145646
1555,5,2521,목동,2022-06,246898
1556,5,2522,오목교,2022-06,325810
1557,5,2523,양평(5),2022-06,89866
1558,5,2524,영등포구청(5),2022-06,23938
1559,5,2525,영등포시장,2022-06,127215
1560,5,2526,신길(5),2022-06,50451
1561,5,2527,여의도(5),2022-06,385156
1562,5,2528,여의나루,2022-06,245560
1563,5,2529,마포,2022-06,235178
1564,5,2530,공덕(5),2022-06,189254
1565,5,2531,애오개,2022-06,99301
1566,5,2532,충정로(5),2022-06,51328
1567,5,2533,서대문,2022-06,271206
1568,5,2534,광화문,2022-06,414162
1569,5,2535,종로3가(5),2022-06,150498
1570,5,2536,을지로4가(5),2022-06,41368
1571,5,2537,동대문역사문화공원(5),2022-06,35204
1572,5,2538,청구(5),2022-06,40785
1573,5,2539,신금호,2022-06,105263
1574,5,2540,행당,2022-06,111698
1575,5,2541,왕십리(5),2022-06,29124
1576,5,2542,마장,2022-06,71434
1577,5,2543,답십리,2022-06,230479
1578,5,2544,장한평,2022-06,316797
1579,5,2545,군자(5),2022-06,145838
1580,5,2546,아차산,2022-06,221413
1581,5,2547,광나루,2022-06,170085
1582,5,2548,천호(5),2022-06,214175
1583,5,2549,강동,2022-06,287172
1584,5,2550,길동,2022-06,114606
1585,5,2551,굽은다리,2022-06,128030
1586,5,2552,명일,2022-06,116457
1587,5,2553,고덕,2022-06,119814
1588,5,2554,상일동,2022-06,196751
1589,5,2555,둔촌동,2022-06,128382
1590,5,2556,올림픽공원(5),2022-06,57740
1591,5,2557,방이,2022-06,102939
1592,5,2558,오금(5),2022-06,34760
1593,5,2559,개롱,2022-06,94260
1594,5,2560,거여,2022-06,156357
1595,5,2561,마천,2022-06,115089
1596,5,2562,강일,2022-06,60001
1597,5,2563,미사,2022-06,207055
1598,5,2564,하남풍산,2022-06,46066
1599,5,2565,하남시청,2022-06,74251
1600,5,2566,하남검단산,2022-06,60492
1601,6,2611,응암,2022-06,289896
1602,6,2612,역촌,2022-06,66498
1603,6,2613,불광(6),2022-06,48892
1604,6,2614,독바위,2022-06,45254
1605,6,2616,구산,2022-06,96337
1606,6,2617,새절,2022-06,197536
1607,6,2618,증산,2022-06,163006
1608,6,2619,디지털미디어시티(6),2022-06,238060
1609,6,2620,월드컵경기장,2022-06,122968
1610,6,2621,마포구청,2022-06,195762
1611,6,2622,망원,2022-06,247958
1612,6,2623,합정(6),2022-06,115199
1613,6,2624,상수,2022-06,181715
1614,6,2625,광흥창,2022-06,120155
1615,6,2626,대흥,2022-06,128800
1616,6,2627,공덕(6),2022-06,229407
1617,6,2628,효창공원앞,2022-06,102085
1618,6,2629,삼각지(6),2022-06,73230
1619,6,2630,녹사평,2022-06,93092
1620,6,2631,이태원,2022-06,267564
1621,6,2632,한강진,2022-06,173790
1622,6,2633,버티고개,2022-06,37854
1623,6,2634,약수(6),2022-06,53990
1624,6,2635,청구(6),2022-06,42394
1625,6,2636,신당(6),2022-06,111888
1626,6,2637,동묘앞(6),2022-06,139292
1627,6,2638,창신,2022-06,56239
1628,6,2639,보문,2022-06,104704
1629,6,2640,안암,2022-06,220377
1630,6,2641,고려대,2022-06,143636
1631,6,2642,월곡,2022-06,208261
1632,6,2643,상월곡,2022-06,108663
1633,6,2644,돌곶이,2022-06,158825
1634,6,2645,석계(6),2022-06,237745
1635,6,2646,태릉입구(6),2022-06,88662
1636,6,2647,화랑대,2022-06,173198
1637,6,2648,봉화산,2022-06,156478
1638,7,2711,장암,2022-06,14665
1639,7,2712,도봉산(7),2022-06,152174
1640,7,2713,수락산,2022-06,188381
1641,7,2714,마들,2022-06,188445
1642,7,2715,노원(7),2022-06,228180
1643,7,2716,중계,2022-06,204569
1644,7,2717,하계,2022-06,251836
1645,7,2718,공릉,2022-06,178057
1646,7,2719,태릉입구(7),2022-06,95645
1647,7,2720,먹골,2022-06,141784
1648,7,2721,중화,2022-06,137305
1649,7,2722,상봉(7),2022-06,221108
1650,7,2723,면목,2022-06,228337
1651,7,2724,사가정,2022-06,237595
1652,7,2725,용마산,2022-06,92298
1653,7,2726,중곡,2022-06,163249
1654,7,2727,군자(7),2022-06,132647
1655,7,2728,어린이대공원,2022-06,234737
1656,7,2729,건대입구(7),2022-06,151946
1657,7,2730,뚝섬유원지,2022-06,140707
1658,7,2731,청담,2022-06,253254
1659,7,2732,강남구청,2022-06,204380
1660,7,2733,학동,2022-06,328783
1661,7,2734,논현,2022-06,216523
1662,7,2735,반포,2022-06,63472
1663,7,2736,고속터미널(7),2022-06,172080
1664,7,2737,내방,2022-06,194033
1665,7,2738,이수(7),2022-06,221310
1666,7,2739,남성,2022-06,151338
1667,7,2740,숭실대입구,2022-06,181403
1668,7,2741,상도,2022-06,139544
1669,7,2742,장승배기,2022-06,108565
1670,7,2743,신대방삼거리,2022-06,192923
1671,7,2744,보라매,2022-06,101944
1672,7,2745,신풍,2022-06,160762
1673,7,2746,대림(7),2022-06,112333
1674,7,2747,남구로,2022-06,249622
1675,7,2748,가산디지털단지(7),2022-06,729972
1676,7,2749,철산,2022-06,378313
1677,7,2750,광명사거리,2022-06,353557
1678,7,2751,천왕,2022-06,152421
1679,7,2752,온수(7),2022-06,127892
1680,8,2811,암사,2022-06,311238
1681,8,2812,천호(8),2022-06,231881
1682,8,2813,강동구청,2022-06,191244
1683,8,2814,몽촌토성,2022-06,115896
1684,8,2815,잠실(8),2022-06,226217
1685,8,2816,석촌(8),2022-06,152030
1686,8,2817,송파,2022-06,151386
1687,8,2818,가락시장(8),2022-06,120846
1688,8,2819,문정,2022-06,413029
1689,8,2820,장지,2022-06,302407
1690,8,2821,복정(8),2022-06,180514
1691,8,2822,산성,2022-06,92618
1692,8,2823,남한산성입구,2022-06,222560
1693,8,2824,단대오거리,2022-06,172752
1694,8,2825,신흥,2022-06,71754
1695,8,2826,수진,2022-06,74963
1696,8,2827,모란(8),2022-06,19697
1697,8,2828,남위례,2022-06,93354
1698,9,4126,언주,2022-06,241124
1699,9,4127,선정릉,2022-06,242791
1700,9,4128,삼성중앙,2022-06,161204
1701,9,4129,봉은사,2022-06,444001
1702,9,4130,종합운동장(9),2022-06,105917
1703,9,4131,삼전,2022-06,137863
1704,9,4132,석촌고분,2022-06,128618
1705,9,4133,석촌(9),2022-06,167781
1706,9,4134,송파나루,2022-06,114045
1707,9,4135,한성백제,2022-06,47070
1708,9,4136,올림픽공원(9),2022-06,177479
1709,9,4137,둔촌오륜,2022-06,18611
1710,9,4138,중앙보훈병원,2022-06,200298
1711,1,150,서울역(1),2022-07,932040
1712,1,151,시청(1),2022-07,512885
1713,1,152,종각,2022-07,835202
1714,1,153,종로3가(1),2022-07,424067
1715,1,154,종로5가,2022-07,518610
1716,1,155,동대문(1),2022-07,201383
1717,1,156,신설동(1),2022-07,238650
1718,1,157,제기동,2022-07,367384
1719,1,158,청량리,2022-07,416126
1720,1,159,동묘앞(1),2022-07,181648
1721,2,201,시청(2),2022-07,325234
1722,2,202,을지로입구,2022-07,611250
1723,2,203,을지로3가(2),2022-07,330659
1724,2,204,을지로4가(2),2022-07,147785
1725,2,205,동대문역사문화공원(2),2022-07,138266
1726,2,206,신당(2),2022-07,185178
1727,2,207,상왕십리,2022-07,193489
1728,2,208,왕십리(2),2022-07,165658
1729,2,209,한양대,2022-07,118171
1730,2,210,뚝섬,2022-07,369675
1731,2,211,성수,2022-07,647854
1732,2,212,건대입구(2),2022-07,388283
1733,2,213,구의,2022-07,257088
1734,2,214,강변,2022-07,338640
1735,2,215,잠실나루,2022-07,166947
1736,2,216,잠실(2),2022-07,812281
1737,2,217,잠실새내,2022-07,247172
1738,2,218,종합운동장(2),2022-07,215036
1739,2,219,삼성,2022-07,710579
1740,2,220,선릉,2022-07,566617
1741,2,221,역삼,2022-07,752362
1742,2,222,강남,2022-07,890774
1743,2,223,교대(2),2022-07,383323
1744,2,224,서초,2022-07,250161
1745,2,225,방배,2022-07,171643
1746,2,226,사당(2),2022-07,425813
1747,2,227,낙성대,2022-07,323053
1748,2,228,서울대입구,2022-07,531844
1749,2,229,봉천,2022-07,256941
1750,2,230,신림,2022-07,681163
1751,2,231,신대방,2022-07,312785
1752,2,232,구로디지털단지,2022-07,770099
1753,2,233,대림(2),2022-07,279248
1754,2,234,신도림,2022-07,723535
1755,2,235,문래,2022-07,332947
1756,2,236,영등포구청(2),2022-07,270028
1757,2,237,당산,2022-07,233176
1758,2,238,합정(2),2022-07,493989
1759,2,239,홍대입구,2022-07,1146346
1760,2,240,신촌,2022-07,539500
1761,2,241,이대,2022-07,208875
1762,2,242,아현,2022-07,121048
1763,2,243,충정로(2),2022-07,114253
1764,2,244,용답,2022-07,22122
1765,2,245,신답,2022-07,9975
1766,2,246,신설동(2),2022-07,53784
1767,2,247,도림천,2022-07,23081
1768,2,248,양천구청,2022-07,108175
1769,2,249,신정네거리,2022-07,168157
1770,2,250,용두,2022-07,20370
1771,3,309,지축,2022-07,87961
1772,3,310,구파발,2022-07,351702
1773,3,311,연신내(3),2022-07,479089
1774,3,312,불광(3),2022-07,233529
1775,3,313,녹번,2022-07,193011
1776,3,314,홍제,2022-07,247370
1777,3,315,무악재,2022-07,58722
1778,3,316,독립문,2022-07,105815
1779,3,317,경복궁,2022-07,382931
1780,3,318,안국,2022-07,412109
1781,3,319,종로3가(3),2022-07,196464
1782,3,320,을지로3가(3),2022-07,122217
1783,3,322,동대입구,2022-07,175478
1784,3,323,약수(3),2022-07,172175
1785,3,324,금호,2022-07,110234
1786,3,325,옥수,2022-07,149103
1787,3,326,압구정,2022-07,653759
1788,3,327,신사,2022-07,602122
1789,3,328,잠원,2022-07,74327
1790,3,329,고속터미널(3),2022-07,751398
1791,3,330,교대(3),2022-07,141490
1792,3,331,남부터미널,2022-07,599010
1793,3,332,양재,2022-07,709226
1794,3,333,매봉,2022-07,222357
1795,3,334,도곡,2022-07,80368
1796,3,335,대치,2022-07,174924
1797,3,336,학여울,2022-07,40355
1798,3,337,대청,2022-07,139053
1799,3,338,일원,2022-07,161077
1800,3,339,수서,2022-07,269680
1801,3,340,가락시장(3),2022-07,112356
1802,3,341,경찰병원,2022-07,127156
1803,3,342,오금(3),2022-07,66967
1804,4,409,당고개,2022-07,111562
1805,4,410,상계,2022-07,248930
1806,4,411,노원(4),2022-07,231574
1807,4,412,창동,2022-07,441996
1808,4,413,쌍문,2022-07,394062
1809,4,414,수유,2022-07,511288
1810,4,415,미아,2022-07,199625
1811,4,416,미아사거리,2022-07,385971
1812,4,417,길음,2022-07,300881
1813,4,418,성신여대입구,2022-07,279753
1814,4,419,한성대입구,2022-07,216577
1815,4,420,혜화,2022-07,660859
1816,4,421,동대문(4),2022-07,329493
1817,4,422,동대문역사문화공원(4),2022-07,129482
1818,4,423,충무로(4),2022-07,364384
1819,4,424,명동,2022-07,394540
1820,4,425,회현,2022-07,465952
1821,4,426,서울역(4),2022-07,329529
1822,4,427,숙대입구,2022-07,208703
1823,4,428,삼각지(4),2022-07,89380
1824,4,429,신용산,2022-07,315399
1825,4,430,이촌,2022-07,205217
1826,4,431,동작,2022-07,29909
1827,4,432,이수(총신대입구),2022-07,428750
1828,4,433,사당(4),2022-07,341726
1829,4,434,남태령,2022-07,23787
1830,5,2511,방화,2022-07,85503
1831,5,2512,개화산,2022-07,69868
1832,5,2513,김포공항(5),2022-07,94462
1833,5,2514,송정,2022-07,60312
1834,5,2515,마곡,2022-07,123817
1835,5,2516,발산,2022-07,255411
1836,5,2517,우장산,2022-07,178641
1837,5,2518,화곡,2022-07,338886
1838,5,2519,까치산(5),2022-07,427367
1839,5,2520,신정,2022-07,145208
1840,5,2521,목동,2022-07,243436
1841,5,2522,오목교,2022-07,334973
1842,5,2523,양평(5),2022-07,92648
1843,5,2524,영등포구청(5),2022-07,23684
1844,5,2525,영등포시장,2022-07,128399
1845,5,2526,신길(5),2022-07,52402
1846,5,2527,여의도(5),2022-07,403857
1847,5,2528,여의나루,2022-07,251907
1848,5,2529,마포,2022-07,237138
1849,5,2530,공덕(5),2022-07,191157
1850,5,2531,애오개,2022-07,102678
1851,5,2532,충정로(5),2022-07,49909
1852,5,2533,서대문,2022-07,271653
1853,5,2534,광화문,2022-07,429536
1854,5,2535,종로3가(5),2022-07,154002
1855,5,2536,을지로4가(5),2022-07,41439
1856,5,2537,동대문역사문화공원(5),2022-07,37529
1857,5,2538,청구(5),2022-07,41666
1858,5,2539,신금호,2022-07,103392
1859,5,2540,행당,2022-07,113388
1860,5,2541,왕십리(5),2022-07,29469
1861,5,2542,마장,2022-07,71018
1862,5,2543,답십리,2022-07,237537
1863,5,2544,장한평,2022-07,326575
1864,5,2545,군자(5),2022-07,146145
1865,5,2546,아차산,2022-07,218556
1866,5,2547,광나루,2022-07,166485
1867,5,2548,천호(5),2022-07,216508
1868,5,2549,강동,2022-07,290585
1869,5,2550,길동,2022-07,117047
1870,5,2551,굽은다리,2022-07,130763
1871,5,2552,명일,2022-07,115454
1872,5,2553,고덕,2022-07,120453
1873,5,2554,상일동,2022-07,197487
1874,5,2555,둔촌동,2022-07,129278
1875,5,2556,올림픽공원(5),2022-07,49965
1876,5,2557,방이,2022-07,104547
1877,5,2558,오금(5),2022-07,35223
1878,5,2559,개롱,2022-07,96149
1879,5,2560,거여,2022-07,154857
1880,5,2561,마천,2022-07,114993
1881,5,2562,강일,2022-07,59428
1882,5,2563,미사,2022-07,208671
1883,5,2564,하남풍산,2022-07,46564
1884,5,2565,하남시청,2022-07,73000
1885,5,2566,하남검단산,2022-07,61633
1886,6,2611,응암,2022-07,292798
1887,6,2612,역촌,2022-07,66126
1888,6,2613,불광(6),2022-07,50777
1889,6,2614,독바위,2022-07,46378
1890,6,2616,구산,2022-07,100188
1891,6,2617,새절,2022-07,192959
1892,6,2618,증산,2022-07,163440
1893,6,2619,디지털미디어시티(6),2022-07,240747
1894,6,2620,월드컵경기장,2022-07,100330
1895,6,2621,마포구청,2022-07,198528
1896,6,2622,망원,2022-07,256522
1897,6,2623,합정(6),2022-07,119918
1898,6,2624,상수,2022-07,190188
1899,6,2625,광흥창,2022-07,122273
1900,6,2626,대흥,2022-07,131536
1901,6,2627,공덕(6),2022-07,232665
1902,6,2628,효창공원앞,2022-07,100305
1903,6,2629,삼각지(6),2022-07,70371
1904,6,2630,녹사평,2022-07,96031
1905,6,2631,이태원,2022-07,282028
1906,6,2632,한강진,2022-07,181763
1907,6,2633,버티고개,2022-07,37856
1908,6,2634,약수(6),2022-07,55369
1909,6,2635,청구(6),2022-07,43089
1910,6,2636,신당(6),2022-07,109777
1911,6,2637,동묘앞(6),2022-07,139410
1912,6,2638,창신,2022-07,54797
1913,6,2639,보문,2022-07,108682
1914,6,2640,안암,2022-07,197764
1915,6,2641,고려대,2022-07,142245
1916,6,2642,월곡,2022-07,210024
1917,6,2643,상월곡,2022-07,105673
1918,6,2644,돌곶이,2022-07,161543
1919,6,2645,석계(6),2022-07,239260
1920,6,2646,태릉입구(6),2022-07,85844
1921,6,2647,화랑대,2022-07,171558
1922,6,2648,봉화산,2022-07,160095
1923,7,2711,장암,2022-07,17211
1924,7,2712,도봉산(7),2022-07,147771
1925,7,2713,수락산,2022-07,194416
1926,7,2714,마들,2022-07,190666
1927,7,2715,노원(7),2022-07,240495
1928,7,2716,중계,2022-07,203430
1929,7,2717,하계,2022-07,253580
1930,7,2718,공릉,2022-07,177396
1931,7,2719,태릉입구(7),2022-07,91678
1932,7,2720,먹골,2022-07,145742
1933,7,2721,중화,2022-07,139550
1934,7,2722,상봉(7),2022-07,228788
1935,7,2723,면목,2022-07,222215
1936,7,2724,사가정,2022-07,238450
1937,7,2725,용마산,2022-07,92987
1938,7,2726,중곡,2022-07,164312
1939,7,2727,군자(7),2022-07,136346
1940,7,2728,어린이대공원,2022-07,200155
1941,7,2729,건대입구(7),2022-07,151650
1942,7,2730,뚝섬유원지,2022-07,137280
1943,7,2731,청담,2022-07,259935
1944,7,2732,강남구청,2022-07,206579
1945,7,2733,학동,2022-07,335591
1946,7,2734,논현,2022-07,219328
1947,7,2735,반포,2022-07,66437
1948,7,2736,고속터미널(7),2022-07,175039
1949,7,2737,내방,2022-07,199441
1950,7,2738,이수(7),2022-07,230944
1951,7,2739,남성,2022-07,151526
1952,7,2740,숭실대입구,2022-07,157193
1953,7,2741,상도,2022-07,136788
1954,7,2742,장승배기,2022-07,111994
1955,7,2743,신대방삼거리,2022-07,196286
1956,7,2744,보라매,2022-07,97325
1957,7,2745,신풍,2022-07,164562
1958,7,2746,대림(7),2022-07,116021
1959,7,2747,남구로,2022-07,256664
1960,7,2748,가산디지털단지(7),2022-07,748666
1961,7,2749,철산,2022-07,382919
1962,7,2750,광명사거리,2022-07,355584
1963,7,2751,천왕,2022-07,154422
1964,7,2752,온수(7),2022-07,119555
1965,8,2811,암사,2022-07,312412
1966,8,2812,천호(8),2022-07,235437
1967,8,2813,강동구청,2022-07,193728
1968,8,2814,몽촌토성,2022-07,114323
1969,8,2815,잠실(8),2022-07,245989
1970,8,2816,석촌(8),2022-07,152914
1971,8,2817,송파,2022-07,155287
1972,8,2818,가락시장(8),2022-07,120969
1973,8,2819,문정,2022-07,420477
1974,8,2820,장지,2022-07,309950
1975,8,2821,복정(8),2022-07,173789
1976,8,2822,산성,2022-07,89096
1977,8,2823,남한산성입구,2022-07,204868
1978,8,2824,단대오거리,2022-07,170671
1979,8,2825,신흥,2022-07,74466
1980,8,2826,수진,2022-07,76459
1981,8,2827,모란(8),2022-07,19094
1982,8,2828,남위례,2022-07,93457
1983,9,4126,언주,2022-07,253377
1984,9,4127,선정릉,2022-07,246439
1985,9,4128,삼성중앙,2022-07,169600
1986,9,4129,봉은사,2022-07,504235
1987,9,4130,종합운동장(9),2022-07,113082
1988,9,4131,삼전,2022-07,143524
1989,9,4132,석촌고분,2022-07,134458
1990,9,4133,석촌(9),2022-07,167570
1991,9,4134,송파나루,2022-07,123835
1992,9,4135,한성백제,2022-07,46444
1993,9,4136,올림픽공원(9),2022-07,160378
1994,9,4137,둔촌오륜,2022-07,18984
1995,9,4138,중앙보훈병원,2022-07,202978
1996,1,150,서울역(1),2022-08,910102
1997,1,151,시청(1),2022-08,505306
1998,1,152,종각,2022-08,814093
1999,1,153,종로3가(1),2022-08,397498
2000,1,154,종로5가,2022-08,495870
2001,1,155,동대문(1),2022-08,182262
2002,1,156,신설동(1),2022-08,226584
2003,1,157,제기동,2022-08,365889
2004,1,158,청량리,2022-08,406946
2005,1,159,동묘앞(1),2022-08,167628
2006,2,201,시청(2),2022-08,316865
2007,2,202,을지로입구,2022-08,601741
2008,2,203,을지로3가(2),2022-08,322906
2009,2,204,을지로4가(2),2022-08,146909
2010,2,205,동대문역사문화공원(2),2022-08,129302
2011,2,206,신당(2),2022-08,180508
2012,2,207,상왕십리,2022-08,187974
2013,2,208,왕십리(2),2022-08,158287
2014,2,209,한양대,2022-08,107107
2015,2,210,뚝섬,2022-08,363531
2016,2,211,성수,2022-08,630202
2017,2,212,건대입구(2),2022-08,369304
2018,2,213,구의,2022-08,252138
2019,2,214,강변,2022-08,334848
2020,2,215,잠실나루,2022-08,166156
2021,2,216,잠실(2),2022-08,768699
2022,2,217,잠실새내,2022-08,238476
2023,2,218,종합운동장(2),2022-08,189740
2024,2,219,삼성,2022-08,661438
2025,2,220,선릉,2022-08,556147
2026,2,221,역삼,2022-08,739282
2027,2,222,강남,2022-08,817211
2028,2,223,교대(2),2022-08,370188
2029,2,224,서초,2022-08,239822
2030,2,225,방배,2022-08,165593
2031,2,226,사당(2),2022-08,395834
2032,2,227,낙성대,2022-08,313252
2033,2,228,서울대입구,2022-08,513538
2034,2,229,봉천,2022-08,251017
2035,2,230,신림,2022-08,651715
2036,2,231,신대방,2022-08,299923
2037,2,232,구로디지털단지,2022-08,745189
2038,2,233,대림(2),2022-08,269749
2039,2,234,신도림,2022-08,692488
2040,2,235,문래,2022-08,323317
2041,2,236,영등포구청(2),2022-08,264642
2042,2,237,당산,2022-08,223683
2043,2,238,합정(2),2022-08,480410
2044,2,239,홍대입구,2022-08,1087254
2045,2,240,신촌,2022-08,510989
2046,2,241,이대,2022-08,200239
2047,2,242,아현,2022-08,118430
2048,2,243,충정로(2),2022-08,111962
2049,2,244,용답,2022-08,21792
2050,2,245,신답,2022-08,9621
2051,2,246,신설동(2),2022-08,49185
2052,2,247,도림천,2022-08,22056
2053,2,248,양천구청,2022-08,104970
2054,2,249,신정네거리,2022-08,161883
2055,2,250,용두,2022-08,20587
2056,3,309,지축,2022-08,86198
2057,3,310,구파발,2022-08,334104
2058,3,311,연신내(3),2022-08,460074
2059,3,312,불광(3),2022-08,223110
2060,3,313,녹번,2022-08,186394
2061,3,314,홍제,2022-08,238898
2062,3,315,무악재,2022-08,55937
2063,3,316,독립문,2022-08,104557
2064,3,317,경복궁,2022-08,356844
2065,3,318,안국,2022-08,391908
2066,3,319,종로3가(3),2022-08,184779
2067,3,320,을지로3가(3),2022-08,117177
2068,3,322,동대입구,2022-08,174551
2069,3,323,약수(3),2022-08,167291
2070,3,324,금호,2022-08,107807
2071,3,325,옥수,2022-08,144397
2072,3,326,압구정,2022-08,627850
2073,3,327,신사,2022-08,573588
2074,3,328,잠원,2022-08,71728
2075,3,329,고속터미널(3),2022-08,705040
2076,3,330,교대(3),2022-08,137005
2077,3,331,남부터미널,2022-08,573976
2078,3,332,양재,2022-08,683509
2079,3,333,매봉,2022-08,213991
2080,3,334,도곡,2022-08,78976
2081,3,335,대치,2022-08,171293
2082,3,336,학여울,2022-08,45291
2083,3,337,대청,2022-08,138054
2084,3,338,일원,2022-08,158386
2085,3,339,수서,2022-08,262530
2086,3,340,가락시장(3),2022-08,109856
2087,3,341,경찰병원,2022-08,125628
2088,3,342,오금(3),2022-08,64377
2089,4,409,당고개,2022-08,105448
2090,4,410,상계,2022-08,243024
2091,4,411,노원(4),2022-08,223780
2092,4,412,창동,2022-08,423941
2093,4,413,쌍문,2022-08,387382
2094,4,414,수유,2022-08,498742
2095,4,415,미아,2022-08,194193
2096,4,416,미아사거리,2022-08,373578
