연번,호선,고유역번호(외부역코드),역명,수송연월,수송인원수
1398,8,2814,몽촌토성,2023-05,347113
1399,8,2815,잠실(8),2023-05,715313
1400,8,2816,석촌(8),2023-05,395368
1401,8,2817,송파,2023-05,441011
1402,8,2818,가락시장(8),2023-05,348450
1403,8,2819,문정,2023-05,987984
1404,8,2820,장지,2023-05,829416
1405,8,2821,복정(8),2023-05,469845
1406,8,2822,산성,2023-05,258086
1407,8,2823,남한산성입구,2023-05,680331
1408,8,2824,단대오거리,2023-05,598150
1409,8,2825,신흥,2023-05,249269
1410,8,2826,수진,2023-05,246615
1411,8,2827,모란(8),2023-05,178706
1412,8,2828,남위례,2023-05,328986
1413,9,4126,언주,2023-05,555126
1414,9,4127,선정릉,2023-05,531834
1415,9,4128,삼성중앙,2023-05,386092
1416,9,4129,봉은사,2023-05,1134805
1417,9,4130,종합운동장(9),2023-05,262866
1418,9,4131,삼전,2023-05,359468
1419,9,4132,석촌고분,2023-05,341489
1420,9,4133,석촌(9),2023-05,458749
1421,9,4134,송파나루,2023-05,273479
1422,9,4135,한성백제,2023-05,145364
1423,9,4136,올림픽공원(9),2023-05,517735
1424,9,4137,둔촌오륜,2023-05,53020
1425,9,4138,중앙보훈병원,2023-05,552705
1426,1,150,서울역(1),2023-06,2597337
1427,1,151,시청(1),2023-06,1316210
1428,1,152,종각,2023-06,1988949
1429,1,153,종로3가(1),2023-06,1225280
1430,1,154,종로5가,2023-06,1306721
1431,1,155,동대문(1),2023-06,565794
1432,1,156,신설동(1),2023-06,658368
1433,1,157,제기동,2023-06,893111
1434,1,158,청량리,2023-06,1044531
1435,1,159,동묘앞(1),2023-06,504430
1436,2,201,시청(2),2023-06,1078414
1437,2,202,을지로입구,2023-06,2030008
1438,2,203,을지로3가(2),2023-06,1031429
1439,2,204,을지로4가(2),2023-06,561173
1440,2,205,동대문역사문화공원(2),2023-06,588436
1441,2,206,신당(2),2023-06,631024
1442,2,207,상왕십리,2023-06,616826
1443,2,208,왕십리(2),2023-06,635285
1444,2,209,한양대,2023-06,514842
1445,2,210,뚝섬,2023-06,1086021
1446,2,211,성수,2023-06,1783362
1447,2,212,건대입구(2),2023-06,1482978
1448,2,213,구의,2023-06,967038
1449,2,214,강변,2023-06,1263086
1450,2,215,잠실나루,2023-06,619225
1451,2,216,잠실(2),2023-06,3022400
1452,2,217,잠실새내,2023-06,956863
1453,2,218,종합운동장(2),2023-06,830539
1454,2,219,삼성,2023-06,2311939
1455,2,220,선릉,2023-06,2136011
1456,2,221,역삼,2023-06,2138740
1457,2,222,강남,2023-06,3104808
1458,2,223,교대(2),2023-06,1264401
1459,2,224,서초,2023-06,893701
1460,2,225,방배,2023-06,698679
1461,2,226,사당(2),2023-06,1642530
1462,2,227,낙성대,2023-06,1144832
1463,2,228,서울대입구,2023-06,1914307
1464,2,229,봉천,2023-06,969253
1465,2,230,신림,2023-06,2325492
1466,2,231,신대방,2023-06,1081995
1467,2,232,구로디지털단지,2023-06,2421318
1468,2,233,대림(2),2023-06,1018897
1469,2,234,신도림,2023-06,2224054
1470,2,235,문래,2023-06,959846
1471,2,236,영등포구청(2),2023-06,894280
1472,2,237,당산,2023-06,797159
1473,2,238,합정(2),2023-06,1471446
1474,2,239,홍대입구,2023-06,3230169
1475,2,240,신촌,2023-06,1713721
1476,2,241,이대,2023-06,733120
1477,2,242,아현,2023-06,452327
1478,2,243,충정로(2),2023-06,407966
1479,2,244,용답,2023-06,115546
1480,2,245,신답,2023-06,59615
1481,2,246,신설동(2),2023-06,169003
1482,2,247,도림천,2023-06,58975
1483,2,248,양천구청,2023-06,323872
1484,2,249,신정네거리,2023-06,478828
1485,2,250,용두,2023-06,93274
1486,3,309,지축,2023-06,318086
1487,3,310,구파발,2023-06,997881
1488,3,311,연신내(3),2023-06,1496964
1489,3,312,불광(3),2023-06,732284
1490,3,313,녹번,2023-06,665949
1491,3,314,홍제,2023-06,805543
1492,3,315,무악재,2023-06,195162
1493,3,316,독립문,2023-06,344300
1494,3,317,경복궁,2023-06,1164617
1495,3,318,안국,2023-06,1226578
1496,3,319,종로3가(3),2023-06,518589
1497,3,320,을지로3가(3),2023-06,464955
1498,3,322,동대입구,2023-06,522438
1499,3,323,약수(3),2023-06,572844
1500,3,324,금호,2023-06,357102
1501,3,325,옥수,2023-06,427567
1502,3,326,압구정,2023-06,1600005
1503,3,327,신사,2023-06,1393402
1504,3,328,잠원,2023-06,225517
1505,3,329,고속터미널(3),2023-06,2212841
1506,3,330,교대(3),2023-06,623219
1507,3,331,남부터미널,2023-06,1451031
1508,3,332,양재,2023-06,1769977
1509,3,333,매봉,2023-06,574936
1510,3,334,도곡,2023-06,237953
1511,3,335,대치,2023-06,528374
1512,3,336,학여울,2023-06,110588
1513,3,337,대청,2023-06,454405
1514,3,338,일원,2023-06,490706
1515,3,339,수서,2023-06,840778
1516,3,340,가락시장(3),2023-06,378469
1517,3,341,경찰병원,2023-06,344525
1518,3,342,오금(3),2023-06,259846
1519,4,409,당고개,2023-06,401516
1520,4,410,상계,2023-06,835128
1521,4,411,노원(4),2023-06,801858
1522,4,412,창동,2023-06,1197131
1523,4,413,쌍문,2023-06,1259701
1524,4,414,수유,2023-06,1541204
1525,4,415,미아,2023-06,663996
1526,4,416,미아사거리,2023-06,1183560
1527,4,417,길음,2023-06,965189
1528,4,418,성신여대입구,2023-06,939018
1529,4,419,한성대입구,2023-06,659858
1530,4,420,혜화,2023-06,1717667
1531,4,421,동대문(4),2023-06,936916
1532,4,422,동대문역사문화공원(4),2023-06,703660
1533,4,423,충무로(4),2023-06,1286833
1534,4,424,명동,2023-06,1591004
1535,4,425,회현,2023-06,1321797
1536,4,426,서울역(4),2023-06,710688
1537,4,427,숙대입구,2023-06,670771
1538,4,428,삼각지(4),2023-06,284586
1539,4,429,신용산,2023-06,909418
1540,4,430,이촌,2023-06,511342
1541,4,431,동작,2023-06,109443
1542,4,432,이수(총신대입구),2023-06,1003438
1543,4,433,사당(4),2023-06,1172570
1544,4,434,남태령,2023-06,65321
1545,5,2511,방화,2023-06,291685
1546,5,2512,개화산,2023-06,245195
1547,5,2513,김포공항(5),2023-06,340683
1548,5,2514,송정,2023-06,249719
1549,5,2515,마곡,2023-06,443549
1550,5,2516,발산,2023-06,888259
1551,5,2517,우장산,2023-06,615739
1552,5,2518,화곡,2023-06,1203568
1553,5,2519,까치산(5),2023-06,1270307
1554,5,2520,신정,2023-06,540459
1555,5,2521,목동,2023-06,740608
1556,5,2522,오목교,2023-06,962032
1557,5,2523,양평(5),2023-06,302974
1558,5,2524,영등포구청(5),2023-06,156747
1559,5,2525,영등포시장,2023-06,462535
1560,5,2526,신길(5),2023-06,191816
1561,5,2527,여의도(5),2023-06,1192711
1562,5,2528,여의나루,2023-06,741899
1563,5,2529,마포,2023-06,663018
1564,5,2530,공덕(5),2023-06,605935
1565,5,2531,애오개,2023-06,300150
1566,5,2532,충정로(5),2023-06,178605
1567,5,2533,서대문,2023-06,847708
1568,5,2534,광화문,2023-06,1361674
1569,5,2535,종로3가(5),2023-06,618966
1570,5,2536,을지로4가(5),2023-06,231306
1571,5,2537,동대문역사문화공원(5),2023-06,124415
1572,5,2538,청구(5),2023-06,155997
1573,5,2539,신금호,2023-06,295553
1574,5,2540,행당,2023-06,357588
1575,5,2541,왕십리(5),2023-06,161890
1576,5,2542,마장,2023-06,246348
1577,5,2543,답십리,2023-06,706324
1578,5,2544,장한평,2023-06,892810
1579,5,2545,군자(5),2023-06,499630
1580,5,2546,아차산,2023-06,678802
1581,5,2547,광나루,2023-06,581663
1582,5,2548,천호(5),2023-06,785449
1583,5,2549,강동,2023-06,824872
1584,5,2550,길동,2023-06,357370
1585,5,2551,굽은다리,2023-06,412875
1586,5,2552,명일,2023-06,384384
1587,5,2553,고덕,2023-06,418901
1588,5,2554,상일동,2023-06,623016
1589,5,2555,둔촌동,2023-06,402385
1590,5,2556,올림픽공원(5),2023-06,242244
1591,5,2557,방이,2023-06,321250
1592,5,2558,오금(5),2023-06,143984
1593,5,2559,개롱,2023-06,291757
1594,5,2560,거여,2023-06,458683
1595,5,2561,마천,2023-06,344013
1596,5,2562,강일,2023-06,228877
1597,5,2563,미사,2023-06,726508
1598,5,2564,하남풍산,2023-06,176646
1599,5,2565,하남시청,2023-06,310456
1600,5,2566,하남검단산,2023-06,261369
1601,6,2611,응암,2023-06,816639
1602,6,2612,역촌,2023-06,182508
1603,6,2613,불광(6),2023-06,190382
1604,6,2614,독바위,2023-06,127168
1605,6,2616,구산,2023-06,332744
1606,6,2617,새절,2023-06,578109
1607,6,2618,증산,2023-06,464104
1608,6,2619,디지털미디어시티(6),2023-06,673038
1609,6,2620,월드컵경기장,2023-06,272024
1610,6,2621,마포구청,2023-06,629555
1611,6,2622,망원,2023-06,709525
1612,6,2623,합정(6),2023-06,534213
1613,6,2624,상수,2023-06,506421
1614,6,2625,광흥창,2023-06,396988
1615,6,2626,대흥,2023-06,424368
1616,6,2627,공덕(6),2023-06,788137
1617,6,2628,효창공원앞,2023-06,333712
1618,6,2629,삼각지(6),2023-06,302897
1619,6,2630,녹사평,2023-06,250964
1620,6,2631,이태원,2023-06,628047
1621,6,2632,한강진,2023-06,522891
1622,6,2633,버티고개,2023-06,104572
1623,6,2634,약수(6),2023-06,166813
1624,6,2635,청구(6),2023-06,157157
1625,6,2636,신당(6),2023-06,375018
1626,6,2637,동묘앞(6),2023-06,400435
1627,6,2638,창신,2023-06,162901
1628,6,2639,보문,2023-06,347525
1629,6,2640,안암,2023-06,623577
1630,6,2641,고려대,2023-06,417955
1631,6,2642,월곡,2023-06,576334
1632,6,2643,상월곡,2023-06,310703
1633,6,2644,돌곶이,2023-06,471636
1634,6,2645,석계(6),2023-06,608821
1635,6,2646,태릉입구(6),2023-06,262378
1636,6,2647,화랑대,2023-06,539895
1637,6,2648,봉화산,2023-06,425012
1638,7,2711,장암,2023-06,96394
1639,7,2712,도봉산(7),2023-06,434923
1640,7,2713,수락산,2023-06,577395
1641,7,2714,마들,2023-06,583000
1642,7,2715,노원(7),2023-06,838185
1643,7,2716,중계,2023-06,652635
1644,7,2717,하계,2023-06,796023
1645,7,2718,공릉,2023-06,538424
1646,7,2719,태릉입구(7),2023-06,381838
1647,7,2720,먹골,2023-06,452199
1648,7,2721,중화,2023-06,456159
1649,7,2722,상봉(7),2023-06,739073
1650,7,2723,면목,2023-06,689549
1651,7,2724,사가정,2023-06,729176
1652,7,2725,용마산,2023-06,272474
1653,7,2726,중곡,2023-06,486766
1654,7,2727,군자(7),2023-06,590190
1655,7,2728,어린이대공원,2023-06,745530
1656,7,2729,건대입구(7),2023-06,575841
1657,7,2730,뚝섬유원지,2023-06,460526
1658,7,2731,청담,2023-06,807368
1659,7,2732,강남구청,2023-06,683697
1660,7,2733,학동,2023-06,993291
1661,7,2734,논현,2023-06,710097
1662,7,2735,반포,2023-06,254452
1663,7,2736,고속터미널(7),2023-06,702749
1664,7,2737,내방,2023-06,619624
1665,7,2738,이수(7),2023-06,695614
1666,7,2739,남성,2023-06,501621
1667,7,2740,숭실대입구,2023-06,609635
1668,7,2741,상도,2023-06,512454
1669,7,2742,장승배기,2023-06,383523
1670,7,2743,신대방삼거리,2023-06,639861
1671,7,2744,보라매,2023-06,296578
1672,7,2745,신풍,2023-06,499617
1673,7,2746,대림(7),2023-06,394646
1674,7,2747,남구로,2023-06,678484
1675,7,2748,가산디지털단지(7),2023-06,1940825
1676,7,2749,철산,2023-06,1014346
1677,7,2750,광명사거리,2023-06,954098
1678,7,2751,천왕,2023-06,497674
1679,7,2752,온수(7),2023-06,428833
1680,8,2811,암사,2023-06,868442
1681,8,2812,천호(8),2023-06,669874
1682,8,2813,강동구청,2023-06,501786
1683,8,2814,몽촌토성,2023-06,319868
1684,8,2815,잠실(8),2023-06,696902
1685,8,2816,석촌(8),2023-06,387286
1686,8,2817,송파,2023-06,434025
1687,8,2818,가락시장(8),2023-06,347746
1688,8,2819,문정,2023-06,997378
1689,8,2820,장지,2023-06,806845
1690,8,2821,복정(8),2023-06,453010
1691,8,2822,산성,2023-06,251202
1692,8,2823,남한산성입구,2023-06,633681
1693,8,2824,단대오거리,2023-06,568594
1694,8,2825,신흥,2023-06,240272
1695,8,2826,수진,2023-06,236077
1696,8,2827,모란(8),2023-06,167353
1697,8,2828,남위례,2023-06,323540
1698,9,4126,언주,2023-06,566007
1699,9,4127,선정릉,2023-06,533834
1700,9,4128,삼성중앙,2023-06,385617
1701,9,4129,봉은사,2023-06,1181490
1702,9,4130,종합운동장(9),2023-06,277373
1703,9,4131,삼전,2023-06,355337
1704,9,4132,석촌고분,2023-06,340995
1705,9,4133,석촌(9),2023-06,452293
1706,9,4134,송파나루,2023-06,272836
1707,9,4135,한성백제,2023-06,139519
1708,9,4136,올림픽공원(9),2023-06,522279
1709,9,4137,둔촌오륜,2023-06,54089
1710,9,4138,중앙보훈병원,2023-06,554852
1711,1,150,서울역(1),2023-07,2601591
1712,1,151,시청(1),2023-07,1277183
1713,1,152,종각,2023-07,2044984
1714,1,153,종로3가(1),2023-07,1187159
1715,1,154,종로5가,2023-07,1281048
1716,1,155,동대문(1),2023-07,549785
1717,1,156,신설동(1),2023-07,645673
1718,1,157,제기동,2023-07,847295
1719,1,158,청량리,2023-07,999185
1720,1,159,동묘앞(1),2023-07,456581
1721,2,201,시청(2),2023-07,1074776
1722,2,202,을지로입구,2023-07,2092773
1723,2,203,을지로3가(2),2023-07,1050827
1724,2,204,을지로4가(2),2023-07,554879
1725,2,205,동대문역사문화공원(2),2023-07,596424
1726,2,206,신당(2),2023-07,622278
1727,2,207,상왕십리,2023-07,613530
1728,2,208,왕십리(2),2023-07,620105
1729,2,209,한양대,2023-07,377862
1730,2,210,뚝섬,2023-07,1057642
1731,2,211,성수,2023-07,1830536
1732,2,212,건대입구(2),2023-07,1442849
1733,2,213,구의,2023-07,963561
1734,2,214,강변,2023-07,1256593
1735,2,215,잠실나루,2023-07,608314
1736,2,216,잠실(2),2023-07,3187288
1737,2,217,잠실새내,2023-07,952951
1738,2,218,종합운동장(2),2023-07,639572
1739,2,219,삼성,2023-07,2425971
1740,2,220,선릉,2023-07,2170297
1741,2,221,역삼,2023-07,2186420
1742,2,222,강남,2023-07,3281928
1743,2,223,교대(2),2023-07,1238570
1744,2,224,서초,2023-07,883971
1745,2,225,방배,2023-07,615387
1746,2,226,사당(2),2023-07,1573965
1747,2,227,낙성대,2023-07,1136900
1748,2,228,서울대입구,2023-07,1886531
1749,2,229,봉천,2023-07,958065
1750,2,230,신림,2023-07,2276909
1751,2,231,신대방,2023-07,1066104
1752,2,232,구로디지털단지,2023-07,2396843
1753,2,233,대림(2),2023-07,999466
1754,2,234,신도림,2023-07,2187189
1755,2,235,문래,2023-07,955954
1756,2,236,영등포구청(2),2023-07,876474
1757,2,237,당산,2023-07,750416
1758,2,238,합정(2),2023-07,1488368
1759,2,239,홍대입구,2023-07,3348439
1760,2,240,신촌,2023-07,1666998
1761,2,241,이대,2023-07,661237
1762,2,242,아현,2023-07,438930
1763,2,243,충정로(2),2023-07,407427
1764,2,244,용답,2023-07,107578
1765,2,245,신답,2023-07,57230
1766,2,246,신설동(2),2023-07,166422
1767,2,247,도림천,2023-07,60977
1768,2,248,양천구청,2023-07,310384
1769,2,249,신정네거리,2023-07,463431
1770,2,250,용두,2023-07,93138
1771,3,309,지축,2023-07,314326
1772,3,310,구파발,2023-07,996854
1773,3,311,연신내(3),2023-07,1474524
1774,3,312,불광(3),2023-07,715441
1775,3,313,녹번,2023-07,654749
1776,3,314,홍제,2023-07,774669
1777,3,315,무악재,2023-07,193117
1778,3,316,독립문,2023-07,319131
1779,3,317,경복궁,2023-07,1079137
1780,3,318,안국,2023-07,1201299
1781,3,319,종로3가(3),2023-07,517394
1782,3,320,을지로3가(3),2023-07,470393
1783,3,322,동대입구,2023-07,472042
1784,3,323,약수(3),2023-07,566403
1785,3,324,금호,2023-07,348339
1786,3,325,옥수,2023-07,418003
1787,3,326,압구정,2023-07,1635936
1788,3,327,신사,2023-07,1402166
1789,3,328,잠원,2023-07,221814
1790,3,329,고속터미널(3),2023-07,2274264
1791,3,330,교대(3),2023-07,608862
1792,3,331,남부터미널,2023-07,1436045
1793,3,332,양재,2023-07,1733705
1794,3,333,매봉,2023-07,573328
1795,3,334,도곡,2023-07,230553
1796,3,335,대치,2023-07,547202
1797,3,336,학여울,2023-07,98082
1798,3,337,대청,2023-07,453327
1799,3,338,일원,2023-07,483287
1800,3,339,수서,2023-07,832464
1801,3,340,가락시장(3),2023-07,371543
1802,3,341,경찰병원,2023-07,344987
1803,3,342,오금(3),2023-07,255951
1804,4,409,당고개,2023-07,400343
1805,4,410,상계,2023-07,817489
1806,4,411,노원(4),2023-07,799466
1807,4,412,창동,2023-07,1179330
1808,4,413,쌍문,2023-07,1240046
1809,4,414,수유,2023-07,1516212
1810,4,415,미아,2023-07,640980
1811,4,416,미아사거리,2023-07,1166783
1812,4,417,길음,2023-07,904526
1813,4,418,성신여대입구,2023-07,885355
1814,4,419,한성대입구,2023-07,599063
1815,4,420,혜화,2023-07,1744710
1816,4,421,동대문(4),2023-07,920103
1817,4,422,동대문역사문화공원(4),2023-07,711339
1818,4,423,충무로(4),2023-07,1211044
1819,4,424,명동,2023-07,1538267
1820,4,425,회현,2023-07,1273955
1821,4,426,서울역(4),2023-07,711843
1822,4,427,숙대입구,2023-07,627928
1823,4,428,삼각지(4),2023-07,285787
1824,4,429,신용산,2023-07,923437
1825,4,430,이촌,2023-07,548165
1826,4,431,동작,2023-07,80053
1827,4,432,이수(총신대입구),2023-07,986042
1828,4,433,사당(4),2023-07,1124919
1829,4,434,남태령,2023-07,63653
1830,5,2511,방화,2023-07,294585
1831,5,2512,개화산,2023-07,248601
1832,5,2513,김포공항(5),2023-07,361961
1833,5,2514,송정,2023-07,249453
1834,5,2515,마곡,2023-07,460841
1835,5,2516,발산,2023-07,902345
1836,5,2517,우장산,2023-07,604219
1837,5,2518,화곡,2023-07,1165058
1838,5,2519,까치산(5),2023-07,1249649
1839,5,2520,신정,2023-07,532042
1840,5,2521,목동,2023-07,718749
1841,5,2522,오목교,2023-07,968598
1842,5,2523,양평(5),2023-07,305519
1843,5,2524,영등포구청(5),2023-07,156044
1844,5,2525,영등포시장,2023-07,460317
1845,5,2526,신길(5),2023-07,192797
1846,5,2527,여의도(5),2023-07,1238134
1847,5,2528,여의나루,2023-07,626174
1848,5,2529,마포,2023-07,661227
1849,5,2530,공덕(5),2023-07,593490
1850,5,2531,애오개,2023-07,296649
1851,5,2532,충정로(5),2023-07,176129
1852,5,2533,서대문,2023-07,833322
1853,5,2534,광화문,2023-07,1368292
1854,5,2535,종로3가(5),2023-07,610923
1855,5,2536,을지로4가(5),2023-07,223380
1856,5,2537,동대문역사문화공원(5),2023-07,126403
1857,5,2538,청구(5),2023-07,155548
1858,5,2539,신금호,2023-07,289814
1859,5,2540,행당,2023-07,350999
1860,5,2541,왕십리(5),2023-07,164099
1861,5,2542,마장,2023-07,243179
1862,5,2543,답십리,2023-07,699242
1863,5,2544,장한평,2023-07,885199
1864,5,2545,군자(5),2023-07,485664
1865,5,2546,아차산,2023-07,634121
1866,5,2547,광나루,2023-07,562324
1867,5,2548,천호(5),2023-07,789968
1868,5,2549,강동,2023-07,819132
1869,5,2550,길동,2023-07,357713
1870,5,2551,굽은다리,2023-07,412212
1871,5,2552,명일,2023-07,373946
1872,5,2553,고덕,2023-07,412664
1873,5,2554,상일동,2023-07,614050
1874,5,2555,둔촌동,2023-07,397974
1875,5,2556,올림픽공원(5),2023-07,216453
1876,5,2557,방이,2023-07,321390
1877,5,2558,오금(5),2023-07,138419
1878,5,2559,개롱,2023-07,287948
1879,5,2560,거여,2023-07,445892
1880,5,2561,마천,2023-07,328938
1881,5,2562,강일,2023-07,224706
1882,5,2563,미사,2023-07,714373
1883,5,2564,하남풍산,2023-07,172840
1884,5,2565,하남시청,2023-07,300540
1885,5,2566,하남검단산,2023-07,259094
1886,6,2611,응암,2023-07,801374
1887,6,2612,역촌,2023-07,186986
1888,6,2613,불광(6),2023-07,192283
1889,6,2614,독바위,2023-07,127766
1890,6,2616,구산,2023-07,328894
1891,6,2617,새절,2023-07,558398
1892,6,2618,증산,2023-07,453064
1893,6,2619,디지털미디어시티(6),2023-07,662911
1894,6,2620,월드컵경기장,2023-07,361632
1895,6,2621,마포구청,2023-07,623171
1896,6,2622,망원,2023-07,701769
1897,6,2623,합정(6),2023-07,543668
1898,6,2624,상수,2023-07,509537
1899,6,2625,광흥창,2023-07,393986
1900,6,2626,대흥,2023-07,392330
1901,6,2627,공덕(6),2023-07,780477
1902,6,2628,효창공원앞,2023-07,314134
1903,6,2629,삼각지(6),2023-07,287239
1904,6,2630,녹사평,2023-07,245075
1905,6,2631,이태원,2023-07,615512
1906,6,2632,한강진,2023-07,504603
1907,6,2633,버티고개,2023-07,102808
1908,6,2634,약수(6),2023-07,166146
1909,6,2635,청구(6),2023-07,156828
1910,6,2636,신당(6),2023-07,374391
1911,6,2637,동묘앞(6),2023-07,384997
1912,6,2638,창신,2023-07,156166
1913,6,2639,보문,2023-07,340596
1914,6,2640,안암,2023-07,536599
1915,6,2641,고려대,2023-07,387209
1916,6,2642,월곡,2023-07,543495
1917,6,2643,상월곡,2023-07,294397
1918,6,2644,돌곶이,2023-07,465031
1919,6,2645,석계(6),2023-07,590317
1920,6,2646,태릉입구(6),2023-07,245637
1921,6,2647,화랑대,2023-07,492124
1922,6,2648,봉화산,2023-07,417700
1923,7,2711,장암,2023-07,95375
1924,7,2712,도봉산(7),2023-07,402436
1925,7,2713,수락산,2023-07,562844
1926,7,2714,마들,2023-07,570800
1927,7,2715,노원(7),2023-07,849344
1928,7,2716,중계,2023-07,633625
1929,7,2717,하계,2023-07,776603
1930,7,2718,공릉,2023-07,521049
1931,7,2719,태릉입구(7),2023-07,348473
1932,7,2720,먹골,2023-07,447678
1933,7,2721,중화,2023-07,450022
1934,7,2722,상봉(7),2023-07,732988
1935,7,2723,면목,2023-07,648956
1936,7,2724,사가정,2023-07,706571
1937,7,2725,용마산,2023-07,263100
1938,7,2726,중곡,2023-07,475180
1939,7,2727,군자(7),2023-07,584228
1940,7,2728,어린이대공원,2023-07,596067
1941,7,2729,건대입구(7),2023-07,560026
1942,7,2730,뚝섬유원지,2023-07,405513
1943,7,2731,청담,2023-07,792025
1944,7,2732,강남구청,2023-07,676259
1945,7,2733,학동,2023-07,992147
1946,7,2734,논현,2023-07,708067
1947,7,2735,반포,2023-07,250226
1948,7,2736,고속터미널(7),2023-07,715991
1949,7,2737,내방,2023-07,618851
1950,7,2738,이수(7),2023-07,697194
1951,7,2739,남성,2023-07,488058
1952,7,2740,숭실대입구,2023-07,517576
1953,7,2741,상도,2023-07,467405
1954,7,2742,장승배기,2023-07,382220
1955,7,2743,신대방삼거리,2023-07,630869
1956,7,2744,보라매,2023-07,290758
1957,7,2745,신풍,2023-07,495019
1958,7,2746,대림(7),2023-07,398975
1959,7,2747,남구로,2023-07,687628
1960,7,2748,가산디지털단지(7),2023-07,1963442
1961,7,2749,철산,2023-07,998193
1962,7,2750,광명사거리,2023-07,926363
1963,7,2751,천왕,2023-07,489413
1964,7,2752,온수(7),2023-07,398855
1965,8,2811,암사,2023-07,853896
1966,8,2812,천호(8),2023-07,672839
1967,8,2813,강동구청,2023-07,496771
1968,8,2814,몽촌토성,2023-07,311409
1969,8,2815,잠실(8),2023-07,750362
1970,8,2816,석촌(8),2023-07,387917
1971,8,2817,송파,2023-07,439137
1972,8,2818,가락시장(8),2023-07,339089
1973,8,2819,문정,2023-07,999059
1974,8,2820,장지,2023-07,801341
1975,8,2821,복정(8),2023-07,423950
1976,8,2822,산성,2023-07,237751
1977,8,2823,남한산성입구,2023-07,576749
1978,8,2824,단대오거리,2023-07,539948
1979,8,2825,신흥,2023-07,240255
1980,8,2826,수진,2023-07,240372
1981,8,2827,모란(8),2023-07,163192
1982,8,2828,남위례,2023-07,307788
1983,9,4126,언주,2023-07,588011
1984,9,4127,선정릉,2023-07,520759
1985,9,4128,삼성중앙,2023-07,401247
1986,9,4129,봉은사,2023-07,1284104
1987,9,4130,종합운동장(9),2023-07,267075
1988,9,4131,삼전,2023-07,362351
1989,9,4132,석촌고분,2023-07,346451
1990,9,4133,석촌(9),2023-07,445992
1991,9,4134,송파나루,2023-07,284496
1992,9,4135,한성백제,2023-07,135890
1993,9,4136,올림픽공원(9),2023-07,471925
1994,9,4137,둔촌오륜,2023-07,50629
1995,9,4138,중앙보훈병원,2023-07,553786
1996,1,150,서울역(1),2023-08,2555859
1997,1,151,시청(1),2023-08,1281721
1998,1,152,종각,2023-08,2005466
1999,1,153,종로3가(1),2023-08,1122616
2000,1,154,종로5가,2023-08,1252721
2001,1,155,동대문(1),2023-08,525550
2002,1,156,신설동(1),2023-08,627145
2003,1,157,제기동,2023-08,851624
2004,1,158,청량리,2023-08,1023267
2005,1,159,동묘앞(1),2023-08,449603
2006,2,201,시청(2),2023-08,1070585
2007,2,202,을지로입구,2023-08,2049945
2008,2,203,을지로3가(2),2023-08,1026994
2009,2,204,을지로4가(2),2023-08,550350
2010,2,205,동대문역사문화공원(2),2023-08,567494
2011,2,206,신당(2),2023-08,603840
2012,2,207,상왕십리,2023-08,597240
2013,2,208,왕십리(2),2023-08,598212
2014,2,209,한양대,2023-08,334765
2015,2,210,뚝섬,2023-08,1055365
2016,2,211,성수,2023-08,1777778
2017,2,212,건대입구(2),2023-08,1392889
2018,2,213,구의,2023-08,949866
2019,2,214,강변,2023-08,1229621
2020,2,215,잠실나루,2023-08,592040
2021,2,216,잠실(2),2023-08,3113825
2022,2,217,잠실새내,2023-08,908619
2023,2,218,종합운동장(2),2023-08,510397
2024,2,219,삼성,2023-08,2319419
2025,2,220,선릉,2023-08,2149429
2026,2,221,역삼,2023-08,2162097
2027,2,222,강남,2023-08,3117314
2028,2,223,교대(2),2023-08,1219784
2029,2,224,서초,2023-08,867203
2030,2,225,방배,2023-08,596503
2031,2,226,사당(2),2023-08,1535456
2032,2,227,낙성대,2023-08,1113288
2033,2,228,서울대입구,2023-08,1824745
2034,2,229,봉천,2023-08,940457
2035,2,230,신림,2023-08,2172035
2036,2,231,신대방,2023-08,1044659
2037,2,232,구로디지털단지,2023-08,2354755
2038,2,233,대림(2),2023-08,960065
2039,2,234,신도림,2023-08,2145591
2040,2,235,문래,2023-08,943385
2041,2,236,영등포구청(2),2023-08,857249
2042,2,237,당산,2023-08,726269
2043,2,238,합정(2),2023-08,1445438
2044,2,239,홍대입구,2023-08,3248383
2045,2,240,신촌,2023-08,1601203
2046,2,241,이대,2023-08,633886
2047,2,242,아현,2023-08,427607
2048,2,243,충정로(2),2023-08,398217
2049,2,244,용답,2023-08,104794
2050,2,245,신답,2023-08,55744
2051,2,246,신설동(2),2023-08,158021
2052,2,247,도림천,2023-08,60359
2053,2,248,양천구청,2023-08,300957
2054,2,249,신정네거리,2023-08,454748
2055,2,250,용두,2023-08,92226
2056,3,309,지축,2023-08,314146
2057,3,310,구파발,2023-08,980493
2058,3,311,연신내(3),2023-08,1444386
2059,3,312,불광(3),2023-08,702364
2060,3,313,녹번,2023-08,638159
2061,3,314,홍제,2023-08,756888
2062,3,315,무악재,2023-08,189922
2063,3,316,독립문,2023-08,326468
2064,3,317,경복궁,2023-08,1040595
2065,3,318,안국,2023-08,1175970
2066,3,319,종로3가(3),2023-08,492458
2067,3,320,을지로3가(3),2023-08,459000
2068,3,322,동대입구,2023-08,428875
2069,3,323,약수(3),2023-08,551261
2070,3,324,금호,2023-08,342494
2071,3,325,옥수,2023-08,404247
2072,3,326,압구정,2023-08,1524726
2073,3,327,신사,2023-08,1354061
