연번,호선,고유역번호(외부역코드),역명,수송연월,수송인원수
1403,8,2819,문정,2022-05,986139
1404,8,2820,장지,2022-05,814632
1405,8,2821,복정(8),2022-05,482587
1406,8,2822,산성,2022-05,264199
1407,8,2823,남한산성입구,2022-05,687799
1408,8,2824,단대오거리,2022-05,515266
1409,8,2825,신흥,2022-05,203373
1410,8,2826,수진,2022-05,236399
1411,8,2827,모란(8),2022-05,169199
1412,8,2828,남위례,2022-05,248886
1413,9,4126,언주,2022-05,523192
1414,9,4127,선정릉,2022-05,507876
1415,9,4128,삼성중앙,2022-05,345403
1416,9,4129,봉은사,2022-05,922273
1417,9,4130,종합운동장(9),2022-05,246974
1418,9,4131,삼전,2022-05,340163
1419,9,4132,석촌고분,2022-05,305722
1420,9,4133,석촌(9),2022-05,429923
1421,9,4134,송파나루,2022-05,265899
1422,9,4135,한성백제,2022-05,126924
1423,9,4136,올림픽공원(9),2022-05,422416
1424,9,4137,둔촌오륜,2022-05,51744
1425,9,4138,중앙보훈병원,2022-05,496999
1426,1,150,서울역(1),2022-06,2267664
1427,1,151,시청(1),2022-06,1110515
1428,1,152,종각,2022-06,1769190
1429,1,153,종로3가(1),2022-06,1172048
1430,1,154,종로5가,2022-06,1179829
1431,1,155,동대문(1),2022-06,536581
1432,1,156,신설동(1),2022-06,612659
1433,1,157,제기동,2022-06,851239
1434,1,158,청량리,2022-06,994213
1435,1,159,동묘앞(1),2022-06,457858
1436,2,201,시청(2),2022-06,903941
1437,2,202,을지로입구,2022-06,1642611
1438,2,203,을지로3가(2),2022-06,926060
1439,2,204,을지로4가(2),2022-06,488145
1440,2,205,동대문역사문화공원(2),2022-06,511631
1441,2,206,신당(2),2022-06,582913
1442,2,207,상왕십리,2022-06,586565
1443,2,208,왕십리(2),2022-06,634035
1444,2,209,한양대,2022-06,457601
1445,2,210,뚝섬,2022-06,980872
1446,2,211,성수,2022-06,1591270
1447,2,212,건대입구(2),2022-06,1414507
1448,2,213,구의,2022-06,898057
1449,2,214,강변,2022-06,1270190
1450,2,215,잠실나루,2022-06,560993
1451,2,216,잠실(2),2022-06,2799604
1452,2,217,잠실새내,2022-06,854507
1453,2,218,종합운동장(2),2022-06,615300
1454,2,219,삼성,2022-06,2112250
1455,2,220,선릉,2022-06,2000727
1456,2,221,역삼,2022-06,2040756
1457,2,222,강남,2022-06,3054747
1458,2,223,교대(2),2022-06,1274589
1459,2,224,서초,2022-06,831126
1460,2,225,방배,2022-06,665183
1461,2,226,사당(2),2022-06,1567763
1462,2,227,낙성대,2022-06,1097981
1463,2,228,서울대입구,2022-06,1835158
1464,2,229,봉천,2022-06,923040
1465,2,230,신림,2022-06,2356279
1466,2,231,신대방,2022-06,1045789
1467,2,232,구로디지털단지,2022-06,2330958
1468,2,233,대림(2),2022-06,966171
1469,2,234,신도림,2022-06,2107408
1470,2,235,문래,2022-06,915401
1471,2,236,영등포구청(2),2022-06,853189
1472,2,237,당산,2022-06,750199
1473,2,238,합정(2),2022-06,1375761
1474,2,239,홍대입구,2022-06,2778394
1475,2,240,신촌,2022-06,1487305
1476,2,241,이대,2022-06,592568
1477,2,242,아현,2022-06,417890
1478,2,243,충정로(2),2022-06,376567
1479,2,244,용답,2022-06,111334
1480,2,245,신답,2022-06,57323
1481,2,246,신설동(2),2022-06,158102
1482,2,247,도림천,2022-06,59721
1483,2,248,양천구청,2022-06,306830
1484,2,249,신정네거리,2022-06,459148
1485,2,250,용두,2022-06,85752
1486,3,309,지축,2022-06,231999
1487,3,310,구파발,2022-06,932651
1488,3,311,연신내(3),2022-06,1503286
1489,3,312,불광(3),2022-06,697819
1490,3,313,녹번,2022-06,625355
1491,3,314,홍제,2022-06,752835
1492,3,315,무악재,2022-06,171288
1493,3,316,독립문,2022-06,318631
1494,3,317,경복궁,2022-06,1216163
1495,3,318,안국,2022-06,1084015
1496,3,319,종로3가(3),2022-06,465191
1497,3,320,을지로3가(3),2022-06,398943
1498,3,322,동대입구,2022-06,436439
1499,3,323,약수(3),2022-06,535487
1500,3,324,금호,2022-06,335169
1501,3,325,옥수,2022-06,410661
1502,3,326,압구정,2022-06,1510400
1503,3,327,신사,2022-06,1368134
1504,3,328,잠원,2022-06,208475
1505,3,329,고속터미널(3),2022-06,2078336
1506,3,330,교대(3),2022-06,524077
1507,3,331,남부터미널,2022-06,1391813
1508,3,332,양재,2022-06,1704287
1509,3,333,매봉,2022-06,550248
1510,3,334,도곡,2022-06,229491
1511,3,335,대치,2022-06,478536
1512,3,336,학여울,2022-06,104783
1513,3,337,대청,2022-06,420502
1514,3,338,일원,2022-06,444045
1515,3,339,수서,2022-06,771097
1516,3,340,가락시장(3),2022-06,359891
1517,3,341,경찰병원,2022-06,319058
1518,3,342,오금(3),2022-06,235492
1519,4,409,당고개,2022-06,367854
1520,4,410,상계,2022-06,793061
1521,4,411,노원(4),2022-06,766489
1522,4,412,창동,2022-06,1164641
1523,4,413,쌍문,2022-06,1199002
1524,4,414,수유,2022-06,1458106
1525,4,415,미아,2022-06,624015
1526,4,416,미아사거리,2022-06,1150923
1527,4,417,길음,2022-06,904680
1528,4,418,성신여대입구,2022-06,866645
1529,4,419,한성대입구,2022-06,620547
1530,4,420,혜화,2022-06,1564874
1531,4,421,동대문(4),2022-06,870216
1532,4,422,동대문역사문화공원(4),2022-06,560296
1533,4,423,충무로(4),2022-06,1088861
1534,4,424,명동,2022-06,979357
1535,4,425,회현,2022-06,1159354
1536,4,426,서울역(4),2022-06,633216
1537,4,427,숙대입구,2022-06,600249
1538,4,428,삼각지(4),2022-06,252672
1539,4,429,신용산,2022-06,797921
1540,4,430,이촌,2022-06,464661
1541,4,431,동작,2022-06,102982
1542,4,432,이수(총신대입구),2022-06,961011
1543,4,433,사당(4),2022-06,1107182
1544,4,434,남태령,2022-06,63210
1545,5,2511,방화,2022-06,273596
1546,5,2512,개화산,2022-06,230366
1547,5,2513,김포공항(5),2022-06,325870
1548,5,2514,송정,2022-06,246791
1549,5,2515,마곡,2022-06,399622
1550,5,2516,발산,2022-06,817083
1551,5,2517,우장산,2022-06,587315
1552,5,2518,화곡,2022-06,1126684
1553,5,2519,까치산(5),2022-06,1232477
1554,5,2520,신정,2022-06,528856
1555,5,2521,목동,2022-06,715591
1556,5,2522,오목교,2022-06,926057
1557,5,2523,양평(5),2022-06,286275
1558,5,2524,영등포구청(5),2022-06,136310
1559,5,2525,영등포시장,2022-06,416999
1560,5,2526,신길(5),2022-06,166491
1561,5,2527,여의도(5),2022-06,1102295
1562,5,2528,여의나루,2022-06,602660
1563,5,2529,마포,2022-06,615083
1564,5,2530,공덕(5),2022-06,566029
1565,5,2531,애오개,2022-06,279417
1566,5,2532,충정로(5),2022-06,169405
1567,5,2533,서대문,2022-06,769413
1568,5,2534,광화문,2022-06,1236436
1569,5,2535,종로3가(5),2022-06,542096
1570,5,2536,을지로4가(5),2022-06,202877
1571,5,2537,동대문역사문화공원(5),2022-06,108085
1572,5,2538,청구(5),2022-06,149776
1573,5,2539,신금호,2022-06,284902
1574,5,2540,행당,2022-06,339161
1575,5,2541,왕십리(5),2022-06,158137
1576,5,2542,마장,2022-06,229044
1577,5,2543,답십리,2022-06,680210
1578,5,2544,장한평,2022-06,821232
1579,5,2545,군자(5),2022-06,463518
1580,5,2546,아차산,2022-06,648835
1581,5,2547,광나루,2022-06,557706
1582,5,2548,천호(5),2022-06,747568
1583,5,2549,강동,2022-06,801850
1584,5,2550,길동,2022-06,339039
1585,5,2551,굽은다리,2022-06,400017
1586,5,2552,명일,2022-06,364864
1587,5,2553,고덕,2022-06,386734
1588,5,2554,상일동,2022-06,610652
1589,5,2555,둔촌동,2022-06,356533
1590,5,2556,올림픽공원(5),2022-06,191271
1591,5,2557,방이,2022-06,304348
1592,5,2558,오금(5),2022-06,135962
1593,5,2559,개롱,2022-06,274180
1594,5,2560,거여,2022-06,441133
1595,5,2561,마천,2022-06,320380
1596,5,2562,강일,2022-06,188788
1597,5,2563,미사,2022-06,671320
1598,5,2564,하남풍산,2022-06,164515
1599,5,2565,하남시청,2022-06,276790
1600,5,2566,하남검단산,2022-06,240188
1601,6,2611,응암,2022-06,781009
1602,6,2612,역촌,2022-06,170978
1603,6,2613,불광(6),2022-06,177287
1604,6,2614,독바위,2022-06,123840
1605,6,2616,구산,2022-06,314204
1606,6,2617,새절,2022-06,555241
1607,6,2618,증산,2022-06,443897
1608,6,2619,디지털미디어시티(6),2022-06,630269
1609,6,2620,월드컵경기장,2022-06,313788
1610,6,2621,마포구청,2022-06,594948
1611,6,2622,망원,2022-06,649232
1612,6,2623,합정(6),2022-06,510783
1613,6,2624,상수,2022-06,441781
1614,6,2625,광흥창,2022-06,370891
1615,6,2626,대흥,2022-06,364958
1616,6,2627,공덕(6),2022-06,723209
1617,6,2628,효창공원앞,2022-06,303301
1618,6,2629,삼각지(6),2022-06,292433
1619,6,2630,녹사평,2022-06,245157
1620,6,2631,이태원,2022-06,624801
1621,6,2632,한강진,2022-06,427031
1622,6,2633,버티고개,2022-06,98608
1623,6,2634,약수(6),2022-06,154952
1624,6,2635,청구(6),2022-06,141221
1625,6,2636,신당(6),2022-06,342094
1626,6,2637,동묘앞(6),2022-06,374653
1627,6,2638,창신,2022-06,155616
1628,6,2639,보문,2022-06,315628
1629,6,2640,안암,2022-06,542583
1630,6,2641,고려대,2022-06,373258
1631,6,2642,월곡,2022-06,529772
1632,6,2643,상월곡,2022-06,286899
1633,6,2644,돌곶이,2022-06,422103
1634,6,2645,석계(6),2022-06,579218
1635,6,2646,태릉입구(6),2022-06,249800
1636,6,2647,화랑대,2022-06,495291
1637,6,2648,봉화산,2022-06,403023
1638,7,2711,장암,2022-06,80238
1639,7,2712,도봉산(7),2022-06,416558
1640,7,2713,수락산,2022-06,553220
1641,7,2714,마들,2022-06,549918
1642,7,2715,노원(7),2022-06,780826
1643,7,2716,중계,2022-06,607686
1644,7,2717,하계,2022-06,748412
1645,7,2718,공릉,2022-06,511535
1646,7,2719,태릉입구(7),2022-06,348354
1647,7,2720,먹골,2022-06,424580
1648,7,2721,중화,2022-06,433393
1649,7,2722,상봉(7),2022-06,695798
1650,7,2723,면목,2022-06,658415
1651,7,2724,사가정,2022-06,687694
1652,7,2725,용마산,2022-06,260523
1653,7,2726,중곡,2022-06,466271
1654,7,2727,군자(7),2022-06,552198
1655,7,2728,어린이대공원,2022-06,647841
1656,7,2729,건대입구(7),2022-06,529477
1657,7,2730,뚝섬유원지,2022-06,420148
1658,7,2731,청담,2022-06,770328
1659,7,2732,강남구청,2022-06,639694
1660,7,2733,학동,2022-06,937144
1661,7,2734,논현,2022-06,709074
1662,7,2735,반포,2022-06,232756
1663,7,2736,고속터미널(7),2022-06,673024
1664,7,2737,내방,2022-06,580015
1665,7,2738,이수(7),2022-06,681161
1666,7,2739,남성,2022-06,463880
1667,7,2740,숭실대입구,2022-06,548034
1668,7,2741,상도,2022-06,451435
1669,7,2742,장승배기,2022-06,361442
1670,7,2743,신대방삼거리,2022-06,621817
1671,7,2744,보라매,2022-06,330836
1672,7,2745,신풍,2022-06,492819
1673,7,2746,대림(7),2022-06,355752
1674,7,2747,남구로,2022-06,661263
1675,7,2748,가산디지털단지(7),2022-06,1825769
1676,7,2749,철산,2022-06,967317
1677,7,2750,광명사거리,2022-06,969803
1678,7,2751,천왕,2022-06,467276
1679,7,2752,온수(7),2022-06,411270
1680,8,2811,암사,2022-06,830193
1681,8,2812,천호(8),2022-06,648726
1682,8,2813,강동구청,2022-06,471310
1683,8,2814,몽촌토성,2022-06,290838
1684,8,2815,잠실(8),2022-06,651157
1685,8,2816,석촌(8),2022-06,364498
1686,8,2817,송파,2022-06,388720
1687,8,2818,가락시장(8),2022-06,330220
1688,8,2819,문정,2022-06,953548
1689,8,2820,장지,2022-06,779806
1690,8,2821,복정(8),2022-06,448406
1691,8,2822,산성,2022-06,246808
1692,8,2823,남한산성입구,2022-06,619187
1693,8,2824,단대오거리,2022-06,474832
1694,8,2825,신흥,2022-06,192443
1695,8,2826,수진,2022-06,228547
1696,8,2827,모란(8),2022-06,159022
1697,8,2828,남위례,2022-06,243932
1698,9,4126,언주,2022-06,525677
1699,9,4127,선정릉,2022-06,503646
1700,9,4128,삼성중앙,2022-06,349996
1701,9,4129,봉은사,2022-06,957133
1702,9,4130,종합운동장(9),2022-06,232019
1703,9,4131,삼전,2022-06,331722
1704,9,4132,석촌고분,2022-06,301942
1705,9,4133,석촌(9),2022-06,416295
1706,9,4134,송파나루,2022-06,258899
1707,9,4135,한성백제,2022-06,122907
1708,9,4136,올림픽공원(9),2022-06,396824
1709,9,4137,둔촌오륜,2022-06,49587
1710,9,4138,중앙보훈병원,2022-06,489201
1711,1,150,서울역(1),2022-07,2300018
1712,1,151,시청(1),2022-07,1154158
1713,1,152,종각,2022-07,1841913
1714,1,153,종로3가(1),2022-07,1177092
1715,1,154,종로5가,2022-07,1163365
1716,1,155,동대문(1),2022-07,535610
1717,1,156,신설동(1),2022-07,625889
1718,1,157,제기동,2022-07,855102
1719,1,158,청량리,2022-07,992433
1720,1,159,동묘앞(1),2022-07,453410
1721,2,201,시청(2),2022-07,962728
1722,2,202,을지로입구,2022-07,1748455
1723,2,203,을지로3가(2),2022-07,968339
1724,2,204,을지로4가(2),2022-07,503289
1725,2,205,동대문역사문화공원(2),2022-07,533685
1726,2,206,신당(2),2022-07,587884
1727,2,207,상왕십리,2022-07,595207
1728,2,208,왕십리(2),2022-07,635453
1729,2,209,한양대,2022-07,327424
1730,2,210,뚝섬,2022-07,992012
1731,2,211,성수,2022-07,1685095
1732,2,212,건대입구(2),2022-07,1443647
1733,2,213,구의,2022-07,916654
1734,2,214,강변,2022-07,1301292
1735,2,215,잠실나루,2022-07,559642
1736,2,216,잠실(2),2022-07,3058742
1737,2,217,잠실새내,2022-07,880841
1738,2,218,종합운동장(2),2022-07,626049
1739,2,219,삼성,2022-07,2297035
1740,2,220,선릉,2022-07,2079830
1741,2,221,역삼,2022-07,2105747
1742,2,222,강남,2022-07,3283757
1743,2,223,교대(2),2022-07,1289593
1744,2,224,서초,2022-07,860123
1745,2,225,방배,2022-07,609834
1746,2,226,사당(2),2022-07,1562035
1747,2,227,낙성대,2022-07,1119482
1748,2,228,서울대입구,2022-07,1872734
1749,2,229,봉천,2022-07,938446
1750,2,230,신림,2022-07,2380754
1751,2,231,신대방,2022-07,1048853
1752,2,232,구로디지털단지,2022-07,2382835
1753,2,233,대림(2),2022-07,968222
1754,2,234,신도림,2022-07,2107551
1755,2,235,문래,2022-07,929789
1756,2,236,영등포구청(2),2022-07,856699
1757,2,237,당산,2022-07,732835
1758,2,238,합정(2),2022-07,1429778
1759,2,239,홍대입구,2022-07,3047056
1760,2,240,신촌,2022-07,1595229
1761,2,241,이대,2022-07,598720
1762,2,242,아현,2022-07,419164
1763,2,243,충정로(2),2022-07,383664
1764,2,244,용답,2022-07,105713
1765,2,245,신답,2022-07,58198
1766,2,246,신설동(2),2022-07,164073
1767,2,247,도림천,2022-07,61859
1768,2,248,양천구청,2022-07,300899
1769,2,249,신정네거리,2022-07,463407
1770,2,250,용두,2022-07,88429
1771,3,309,지축,2022-07,237705
1772,3,310,구파발,2022-07,963255
1773,3,311,연신내(3),2022-07,1523733
1774,3,312,불광(3),2022-07,697035
1775,3,313,녹번,2022-07,624731
1776,3,314,홍제,2022-07,741120
1777,3,315,무악재,2022-07,171081
1778,3,316,독립문,2022-07,309918
1779,3,317,경복궁,2022-07,1002018
1780,3,318,안국,2022-07,1060320
1781,3,319,종로3가(3),2022-07,476193
1782,3,320,을지로3가(3),2022-07,411111
1783,3,322,동대입구,2022-07,416889
1784,3,323,약수(3),2022-07,538277
1785,3,324,금호,2022-07,335691
1786,3,325,옥수,2022-07,410098
1787,3,326,압구정,2022-07,1574061
1788,3,327,신사,2022-07,1429102
1789,3,328,잠원,2022-07,210945
1790,3,329,고속터미널(3),2022-07,2187547
1791,3,330,교대(3),2022-07,527758
1792,3,331,남부터미널,2022-07,1434976
1793,3,332,양재,2022-07,1705506
1794,3,333,매봉,2022-07,558413
1795,3,334,도곡,2022-07,225091
1796,3,335,대치,2022-07,514303
1797,3,336,학여울,2022-07,107723
1798,3,337,대청,2022-07,417684
1799,3,338,일원,2022-07,441993
1800,3,339,수서,2022-07,780254
1801,3,340,가락시장(3),2022-07,360029
1802,3,341,경찰병원,2022-07,325607
1803,3,342,오금(3),2022-07,238276
1804,4,409,당고개,2022-07,376587
1805,4,410,상계,2022-07,786734
1806,4,411,노원(4),2022-07,773933
1807,4,412,창동,2022-07,1171017
1808,4,413,쌍문,2022-07,1197806
1809,4,414,수유,2022-07,1464686
1810,4,415,미아,2022-07,613637
1811,4,416,미아사거리,2022-07,1164532
1812,4,417,길음,2022-07,877874
1813,4,418,성신여대입구,2022-07,851736
1814,4,419,한성대입구,2022-07,588754
1815,4,420,혜화,2022-07,1658388
1816,4,421,동대문(4),2022-07,876914
1817,4,422,동대문역사문화공원(4),2022-07,582068
1818,4,423,충무로(4),2022-07,1038442
1819,4,424,명동,2022-07,984456
1820,4,425,회현,2022-07,1151046
1821,4,426,서울역(4),2022-07,648683
1822,4,427,숙대입구,2022-07,585963
1823,4,428,삼각지(4),2022-07,240991
1824,4,429,신용산,2022-07,818293
1825,4,430,이촌,2022-07,480757
1826,4,431,동작,2022-07,81470
1827,4,432,이수(총신대입구),2022-07,967005
1828,4,433,사당(4),2022-07,1095427
1829,4,434,남태령,2022-07,62562
1830,5,2511,방화,2022-07,279157
1831,5,2512,개화산,2022-07,229920
1832,5,2513,김포공항(5),2022-07,348790
1833,5,2514,송정,2022-07,248896
1834,5,2515,마곡,2022-07,411423
1835,5,2516,발산,2022-07,823034
1836,5,2517,우장산,2022-07,585582
1837,5,2518,화곡,2022-07,1141202
1838,5,2519,까치산(5),2022-07,1243534
1839,5,2520,신정,2022-07,531173
1840,5,2521,목동,2022-07,710168
1841,5,2522,오목교,2022-07,956197
1842,5,2523,양평(5),2022-07,292386
1843,5,2524,영등포구청(5),2022-07,136085
1844,5,2525,영등포시장,2022-07,422447
1845,5,2526,신길(5),2022-07,172872
1846,5,2527,여의도(5),2022-07,1155919
1847,5,2528,여의나루,2022-07,609953
1848,5,2529,마포,2022-07,619658
1849,5,2530,공덕(5),2022-07,573883
1850,5,2531,애오개,2022-07,287414
1851,5,2532,충정로(5),2022-07,168020
1852,5,2533,서대문,2022-07,769513
1853,5,2534,광화문,2022-07,1267525
1854,5,2535,종로3가(5),2022-07,549087
1855,5,2536,을지로4가(5),2022-07,202523
1856,5,2537,동대문역사문화공원(5),2022-07,116703
1857,5,2538,청구(5),2022-07,149782
1858,5,2539,신금호,2022-07,281282
1859,5,2540,행당,2022-07,342687
1860,5,2541,왕십리(5),2022-07,160290
1861,5,2542,마장,2022-07,228292
1862,5,2543,답십리,2022-07,696915
1863,5,2544,장한평,2022-07,844060
1864,5,2545,군자(5),2022-07,463693
1865,5,2546,아차산,2022-07,634361
1866,5,2547,광나루,2022-07,547763
1867,5,2548,천호(5),2022-07,765027
1868,5,2549,강동,2022-07,814426
1869,5,2550,길동,2022-07,346484
1870,5,2551,굽은다리,2022-07,412645
1871,5,2552,명일,2022-07,363599
1872,5,2553,고덕,2022-07,393134
1873,5,2554,상일동,2022-07,614736
1874,5,2555,둔촌동,2022-07,359310
1875,5,2556,올림픽공원(5),2022-07,174439
1876,5,2557,방이,2022-07,306179
1877,5,2558,오금(5),2022-07,135893
1878,5,2559,개롱,2022-07,278195
1879,5,2560,거여,2022-07,437449
1880,5,2561,마천,2022-07,318279
1881,5,2562,강일,2022-07,186948
1882,5,2563,미사,2022-07,678545
1883,5,2564,하남풍산,2022-07,167092
1884,5,2565,하남시청,2022-07,277993
1885,5,2566,하남검단산,2022-07,245297
1886,6,2611,응암,2022-07,786547
1887,6,2612,역촌,2022-07,175081
1888,6,2613,불광(6),2022-07,184997
1889,6,2614,독바위,2022-07,126977
1890,6,2616,구산,2022-07,319077
1891,6,2617,새절,2022-07,545027
1892,6,2618,증산,2022-07,445282
1893,6,2619,디지털미디어시티(6),2022-07,635151
1894,6,2620,월드컵경기장,2022-07,270839
1895,6,2621,마포구청,2022-07,603314
1896,6,2622,망원,2022-07,667726
1897,6,2623,합정(6),2022-07,529274
1898,6,2624,상수,2022-07,459934
1899,6,2625,광흥창,2022-07,377113
1900,6,2626,대흥,2022-07,368593
1901,6,2627,공덕(6),2022-07,734193
1902,6,2628,효창공원앞,2022-07,297424
1903,6,2629,삼각지(6),2022-07,284383
1904,6,2630,녹사평,2022-07,249385
1905,6,2631,이태원,2022-07,651469
1906,6,2632,한강진,2022-07,447234
1907,6,2633,버티고개,2022-07,97749
1908,6,2634,약수(6),2022-07,158382
1909,6,2635,청구(6),2022-07,144507
1910,6,2636,신당(6),2022-07,336140
1911,6,2637,동묘앞(6),2022-07,376003
1912,6,2638,창신,2022-07,151832
1913,6,2639,보문,2022-07,324299
1914,6,2640,안암,2022-07,492696
1915,6,2641,고려대,2022-07,368520
1916,6,2642,월곡,2022-07,530874
1917,6,2643,상월곡,2022-07,282467
1918,6,2644,돌곶이,2022-07,425317
1919,6,2645,석계(6),2022-07,580465
1920,6,2646,태릉입구(6),2022-07,244357
1921,6,2647,화랑대,2022-07,486126
1922,6,2648,봉화산,2022-07,409667
1923,7,2711,장암,2022-07,87740
1924,7,2712,도봉산(7),2022-07,404575
1925,7,2713,수락산,2022-07,569474
1926,7,2714,마들,2022-07,557965
1927,7,2715,노원(7),2022-07,824119
1928,7,2716,중계,2022-07,607445
1929,7,2717,하계,2022-07,754839
1930,7,2718,공릉,2022-07,511299
1931,7,2719,태릉입구(7),2022-07,337475
1932,7,2720,먹골,2022-07,434957
1933,7,2721,중화,2022-07,440513
1934,7,2722,상봉(7),2022-07,710153
1935,7,2723,면목,2022-07,643263
1936,7,2724,사가정,2022-07,689865
1937,7,2725,용마산,2022-07,263540
1938,7,2726,중곡,2022-07,466220
1939,7,2727,군자(7),2022-07,563520
1940,7,2728,어린이대공원,2022-07,569680
1941,7,2729,건대입구(7),2022-07,531933
1942,7,2730,뚝섬유원지,2022-07,409474
1943,7,2731,청담,2022-07,787153
1944,7,2732,강남구청,2022-07,648360
1945,7,2733,학동,2022-07,955908
1946,7,2734,논현,2022-07,716653
1947,7,2735,반포,2022-07,238101
1948,7,2736,고속터미널(7),2022-07,683893
1949,7,2737,내방,2022-07,593472
1950,7,2738,이수(7),2022-07,701452
1951,7,2739,남성,2022-07,465136
1952,7,2740,숭실대입구,2022-07,489870
1953,7,2741,상도,2022-07,445989
1954,7,2742,장승배기,2022-07,372010
1955,7,2743,신대방삼거리,2022-07,626120
1956,7,2744,보라매,2022-07,316850
1957,7,2745,신풍,2022-07,503273
1958,7,2746,대림(7),2022-07,366612
1959,7,2747,남구로,2022-07,676957
1960,7,2748,가산디지털단지(7),2022-07,1876398
1961,7,2749,철산,2022-07,979809
1962,7,2750,광명사거리,2022-07,974785
1963,7,2751,천왕,2022-07,470558
1964,7,2752,온수(7),2022-07,392579
1965,8,2811,암사,2022-07,837548
1966,8,2812,천호(8),2022-07,661718
1967,8,2813,강동구청,2022-07,477483
1968,8,2814,몽촌토성,2022-07,287528
1969,8,2815,잠실(8),2022-07,708857
1970,8,2816,석촌(8),2022-07,371299
1971,8,2817,송파,2022-07,402131
1972,8,2818,가락시장(8),2022-07,330715
1973,8,2819,문정,2022-07,974398
1974,8,2820,장지,2022-07,799771
1975,8,2821,복정(8),2022-07,431307
1976,8,2822,산성,2022-07,239827
1977,8,2823,남한산성입구,2022-07,581217
1978,8,2824,단대오거리,2022-07,464312
1979,8,2825,신흥,2022-07,200725
1980,8,2826,수진,2022-07,232776
1981,8,2827,모란(8),2022-07,156727
1982,8,2828,남위례,2022-07,245513
1983,9,4126,언주,2022-07,554203
1984,9,4127,선정릉,2022-07,513097
1985,9,4128,삼성중앙,2022-07,367637
1986,9,4129,봉은사,2022-07,1082871
1987,9,4130,종합운동장(9),2022-07,248848
1988,9,4131,삼전,2022-07,344634
1989,9,4132,석촌고분,2022-07,314921
1990,9,4133,석촌(9),2022-07,419526
1991,9,4134,송파나루,2022-07,278343
1992,9,4135,한성백제,2022-07,122889
1993,9,4136,올림픽공원(9),2022-07,360788
1994,9,4137,둔촌오륜,2022-07,49892
1995,9,4138,중앙보훈병원,2022-07,497643
1996,1,150,서울역(1),2022-08,2262389
1997,1,151,시청(1),2022-08,1142570
1998,1,152,종각,2022-08,1803807
1999,1,153,종로3가(1),2022-08,1112116
2000,1,154,종로5가,2022-08,1114126
2001,1,155,동대문(1),2022-08,494492
2002,1,156,신설동(1),2022-08,592746
2003,1,157,제기동,2022-08,847522
2004,1,158,청량리,2022-08,970307
2005,1,159,동묘앞(1),2022-08,420483
2006,2,201,시청(2),2022-08,940072
2007,2,202,을지로입구,2022-08,1726311
2008,2,203,을지로3가(2),2022-08,943584
2009,2,204,을지로4가(2),2022-08,499890
2010,2,205,동대문역사문화공원(2),2022-08,504584
2011,2,206,신당(2),2022-08,569654
2012,2,207,상왕십리,2022-08,576732
2013,2,208,왕십리(2),2022-08,607174
2014,2,209,한양대,2022-08,298112
2015,2,210,뚝섬,2022-08,971856
2016,2,211,성수,2022-08,1637543
2017,2,212,건대입구(2),2022-08,1372974
2018,2,213,구의,2022-08,894478
2019,2,214,강변,2022-08,1269706
2020,2,215,잠실나루,2022-08,550427
2021,2,216,잠실(2),2022-08,2891795
2022,2,217,잠실새내,2022-08,845611
2023,2,218,종합운동장(2),2022-08,533075
2024,2,219,삼성,2022-08,2136036
2025,2,220,선릉,2022-08,2020980
2026,2,221,역삼,2022-08,2074380
2027,2,222,강남,2022-08,3043103
2028,2,223,교대(2),2022-08,1243699
2029,2,224,서초,2022-08,823061
2030,2,225,방배,2022-08,590858
2031,2,226,사당(2),2022-08,1468616
2032,2,227,낙성대,2022-08,1079120
2033,2,228,서울대입구,2022-08,1802688
2034,2,229,봉천,2022-08,915424
2035,2,230,신림,2022-08,2280345
2036,2,231,신대방,2022-08,1004846
2037,2,232,구로디지털단지,2022-08,2304696
2038,2,233,대림(2),2022-08,937942
2039,2,234,신도림,2022-08,2027413
2040,2,235,문래,2022-08,903463
2041,2,236,영등포구청(2),2022-08,836834
2042,2,237,당산,2022-08,707602
2043,2,238,합정(2),2022-08,1386840
2044,2,239,홍대입구,2022-08,2898333
2045,2,240,신촌,2022-08,1508454
2046,2,241,이대,2022-08,572479
2047,2,242,아현,2022-08,406458
2048,2,243,충정로(2),2022-08,375019
2049,2,244,용답,2022-08,103665
2050,2,245,신답,2022-08,56274
2051,2,246,신설동(2),2022-08,151340
2052,2,247,도림천,2022-08,59516
2053,2,248,양천구청,2022-08,291300
2054,2,249,신정네거리,2022-08,444122
2055,2,250,용두,2022-08,88334
2056,3,309,지축,2022-08,230859
2057,3,310,구파발,2022-08,914099
2058,3,311,연신내(3),2022-08,1461626
2059,3,312,불광(3),2022-08,667722
2060,3,313,녹번,2022-08,600132
2061,3,314,홍제,2022-08,712831
2062,3,315,무악재,2022-08,163612
2063,3,316,독립문,2022-08,304100
2064,3,317,경복궁,2022-08,940820
2065,3,318,안국,2022-08,1004346
2066,3,319,종로3가(3),2022-08,448322
2067,3,320,을지로3가(3),2022-08,399156
2068,3,322,동대입구,2022-08,412880
2069,3,323,약수(3),2022-08,522611
2070,3,324,금호,2022-08,325766
2071,3,325,옥수,2022-08,396414
2072,3,326,압구정,2022-08,1509456
2073,3,327,신사,2022-08,1367189
2074,3,328,잠원,2022-08,205011
2075,3,329,고속터미널(3),2022-08,2076127
2076,3,330,교대(3),2022-08,510861
2077,3,331,남부터미널,2022-08,1378699
2078,3,332,양재,2022-08,1643329
2079,3,333,매봉,2022-08,536334
