연번,호선,고유역번호(외부역코드),역명,수송연월,환승유입인원수
2134,5,2530,공덕(5),2023-08,190694
2135,5,2531,애오개,2023-08,100713
2136,5,2532,충정로(5),2023-08,53800
2137,5,2533,서대문,2023-08,288061
2138,5,2534,광화문,2023-08,464729
2139,5,2535,종로3가(5),2023-08,170985
2140,5,2536,을지로4가(5),2023-08,46269
2141,5,2537,동대문역사문화공원(5),2023-08,40230
2142,5,2538,청구(5),2023-08,42943
2143,5,2539,신금호,2023-08,104612
2144,5,2540,행당,2023-08,113296
2145,5,2541,왕십리(5),2023-08,28189
2146,5,2542,마장,2023-08,75301
2147,5,2543,답십리,2023-08,236422
2148,5,2544,장한평,2023-08,338228
2149,5,2545,군자(5),2023-08,150844
2150,5,2546,아차산,2023-08,215654
2151,5,2547,광나루,2023-08,166607
2152,5,2548,천호(5),2023-08,217093
2153,5,2549,강동,2023-08,290748
2154,5,2550,길동,2023-08,117528
2155,5,2551,굽은다리,2023-08,128156
2156,5,2552,명일,2023-08,114481
2157,5,2553,고덕,2023-08,121479
2158,5,2554,상일동,2023-08,192355
2159,5,2555,둔촌동,2023-08,140453
2160,5,2556,올림픽공원(5),2023-08,67813
2161,5,2557,방이,2023-08,106422
2162,5,2558,오금(5),2023-08,35199
2163,5,2559,개롱,2023-08,98119
2164,5,2560,거여,2023-08,156958
2165,5,2561,마천,2023-08,114321
2166,5,2562,강일,2023-08,66540
2167,5,2563,미사,2023-08,212398
2168,5,2564,하남풍산,2023-08,44794
2169,5,2565,하남시청,2023-08,74210
2170,5,2566,하남검단산,2023-08,62537
2171,6,2611,응암,2023-08,292932
2172,6,2612,역촌,2023-08,72830
2173,6,2613,불광(6),2023-08,50629
2174,6,2614,독바위,2023-08,45674
2175,6,2616,구산,2023-08,101742
2176,6,2617,새절,2023-08,193100
2177,6,2618,증산,2023-08,163581
2178,6,2619,디지털미디어시티(6),2023-08,245989
2179,6,2620,월드컵경기장,2023-08,84602
2180,6,2621,마포구청,2023-08,199672
2181,6,2622,망원,2023-08,264359
2182,6,2623,합정(6),2023-08,123943
2183,6,2624,상수,2023-08,197751
2184,6,2625,광흥창,2023-08,127073
2185,6,2626,대흥,2023-08,136287
2186,6,2627,공덕(6),2023-08,247024
2187,6,2628,효창공원앞,2023-08,102990
2188,6,2629,삼각지(6),2023-08,71772
2189,6,2630,녹사평,2023-08,85528
2190,6,2631,이태원,2023-08,256676
2191,6,2632,한강진,2023-08,192583
2192,6,2633,버티고개,2023-08,39568
2193,6,2634,약수(6),2023-08,55406
2194,6,2635,청구(6),2023-08,44837
2195,6,2636,신당(6),2023-08,120082
2196,6,2637,동묘앞(6),2023-08,140834
2197,6,2638,창신,2023-08,55603
2198,6,2639,보문,2023-08,112486
2199,6,2640,안암,2023-08,204430
2200,6,2641,고려대,2023-08,146699
2201,6,2642,월곡,2023-08,210421
2202,6,2643,상월곡,2023-08,108266
2203,6,2644,돌곶이,2023-08,170699
2204,6,2645,석계(6),2023-08,239688
2205,6,2646,태릉입구(6),2023-08,86325
2206,6,2647,화랑대,2023-08,168489
2207,6,2648,봉화산,2023-08,160227
2208,7,2711,장암,2023-08,18486
2209,7,2712,도봉산(7),2023-08,146483
2210,7,2713,수락산,2023-08,190624
2211,7,2714,마들,2023-08,190140
2212,7,2715,노원(7),2023-08,236551
2213,7,2716,중계,2023-08,205683
2214,7,2717,하계,2023-08,252629
2215,7,2718,공릉,2023-08,175788
2216,7,2719,태릉입구(7),2023-08,94483
2217,7,2720,먹골,2023-08,148544
2218,7,2721,중화,2023-08,139725
2219,7,2722,상봉(7),2023-08,235456
2220,7,2723,면목,2023-08,224153
2221,7,2724,사가정,2023-08,242706
2222,7,2725,용마산,2023-08,91885
2223,7,2726,중곡,2023-08,167616
2224,7,2727,군자(7),2023-08,139388
2225,7,2728,어린이대공원,2023-08,209475
2226,7,2729,건대입구(7),2023-08,157489
2227,7,2730,뚝섬유원지,2023-08,135305
2228,7,2731,청담,2023-08,251323
2229,7,2732,강남구청,2023-08,216077
2230,7,2733,학동,2023-08,346224
2231,7,2734,논현,2023-08,206625
2232,7,2735,반포,2023-08,67310
2233,7,2736,고속터미널(7),2023-08,182286
2234,7,2737,내방,2023-08,203637
2235,7,2738,이수(7),2023-08,225997
2236,7,2739,남성,2023-08,160134
2237,7,2740,숭실대입구,2023-08,168170
2238,7,2741,상도,2023-08,145171
2239,7,2742,장승배기,2023-08,116872
2240,7,2743,신대방삼거리,2023-08,199064
2241,7,2744,보라매,2023-08,87513
2242,7,2745,신풍,2023-08,158279
2243,7,2746,대림(7),2023-08,121469
2244,7,2747,남구로,2023-08,256782
2245,7,2748,가산디지털단지(7),2023-08,790659
2246,7,2749,철산,2023-08,381673
2247,7,2750,광명사거리,2023-08,333118
2248,7,2751,천왕,2023-08,157568
2249,7,2752,온수(7),2023-08,122305
2250,8,2811,암사,2023-08,312208
2251,8,2812,천호(8),2023-08,230208
2252,8,2813,강동구청,2023-08,195592
2253,8,2814,몽촌토성,2023-08,117673
2254,8,2815,잠실(8),2023-08,247487
2255,8,2816,석촌(8),2023-08,155912
2256,8,2817,송파,2023-08,164484
2257,8,2818,가락시장(8),2023-08,119900
2258,8,2819,문정,2023-08,414022
2259,8,2820,장지,2023-08,293937
2260,8,2821,복정(8),2023-08,167547
2261,8,2822,산성,2023-08,86812
2262,8,2823,남한산성입구,2023-08,202422
2263,8,2824,단대오거리,2023-08,195783
2264,8,2825,신흥,2023-08,85907
2265,8,2826,수진,2023-08,75387
2266,8,2827,모란(8),2023-08,19072
2267,8,2828,남위례,2023-08,109785
2268,9,4126,언주,2023-08,264364
2269,9,4127,선정릉,2023-08,240257
2270,9,4128,삼성중앙,2023-08,180292
2271,9,4129,봉은사,2023-08,552320
2272,9,4130,종합운동장(9),2023-08,113218
2273,9,4131,삼전,2023-08,148210
2274,9,4132,석촌고분,2023-08,145775
2275,9,4133,석촌(9),2023-08,176875
2276,9,4134,송파나루,2023-08,124009
2277,9,4135,한성백제,2023-08,51664
2278,9,4136,올림픽공원(9),2023-08,210853
2279,9,4137,둔촌오륜,2023-08,19644
2280,9,4138,중앙보훈병원,2023-08,224330
2281,1,150,서울역(1),2023-09,1005681
2282,1,151,시청(1),2023-09,557791
2283,1,152,종각,2023-09,846340
2284,1,153,종로3가(1),2023-09,404893
2285,1,154,종로5가,2023-09,561536
2286,1,155,동대문(1),2023-09,216599
2287,1,156,신설동(1),2023-09,237841
2288,1,157,제기동,2023-09,397985
2289,1,158,청량리,2023-09,454716
2290,1,159,동묘앞(1),2023-09,200447
2291,2,201,시청(2),2023-09,330925
2292,2,202,을지로입구,2023-09,653145
2293,2,203,을지로3가(2),2023-09,312907
2294,2,204,을지로4가(2),2023-09,154061
2295,2,205,동대문역사문화공원(2),2023-09,146629
2296,2,206,신당(2),2023-09,190625
2297,2,207,상왕십리,2023-09,189161
2298,2,208,왕십리(2),2023-09,162379
2299,2,209,한양대,2023-09,215678
2300,2,210,뚝섬,2023-09,373733
2301,2,211,성수,2023-09,653089
2302,2,212,건대입구(2),2023-09,375287
2303,2,213,구의,2023-09,262890
2304,2,214,강변,2023-09,335636
2305,2,215,잠실나루,2023-09,177576
2306,2,216,잠실(2),2023-09,783398
2307,2,217,잠실새내,2023-09,258139
2308,2,218,종합운동장(2),2023-09,231556
2309,2,219,삼성,2023-09,648825
2310,2,220,선릉,2023-09,553365
2311,2,221,역삼,2023-09,712653
2312,2,222,강남,2023-09,764975
2313,2,223,교대(2),2023-09,370409
2314,2,224,서초,2023-09,253407
2315,2,225,방배,2023-09,204193
2316,2,226,사당(2),2023-09,428619
2317,2,227,낙성대,2023-09,326016
2318,2,228,서울대입구,2023-09,522013
2319,2,229,봉천,2023-09,254568
2320,2,230,신림,2023-09,606354
2321,2,231,신대방,2023-09,310674
2322,2,232,구로디지털단지,2023-09,726064
2323,2,233,대림(2),2023-09,286144
2324,2,234,신도림,2023-09,731515
2325,2,235,문래,2023-09,328417
2326,2,236,영등포구청(2),2023-09,263509
2327,2,237,당산,2023-09,234127
2328,2,238,합정(2),2023-09,477912
2329,2,239,홍대입구,2023-09,1179137
2330,2,240,신촌,2023-09,585496
2331,2,241,이대,2023-09,269747
2332,2,242,아현,2023-09,129330
2333,2,243,충정로(2),2023-09,117165
2334,2,244,용답,2023-09,27510
2335,2,245,신답,2023-09,9622
2336,2,246,신설동(2),2023-09,51961
2337,2,247,도림천,2023-09,21143
2338,2,248,양천구청,2023-09,115050
2339,2,249,신정네거리,2023-09,169516
2340,2,250,용두,2023-09,21034
2341,3,309,지축,2023-09,122722
2342,3,310,구파발,2023-09,349919
2343,3,311,연신내(3),2023-09,451037
2344,3,312,불광(3),2023-09,240353
2345,3,313,녹번,2023-09,201748
2346,3,314,홍제,2023-09,270447
2347,3,315,무악재,2023-09,65936
2348,3,316,독립문,2023-09,114856
2349,3,317,경복궁,2023-09,470752
2350,3,318,안국,2023-09,490551
2351,3,319,종로3가(3),2023-09,203721
2352,3,320,을지로3가(3),2023-09,129113
2353,3,322,동대입구,2023-09,244287
2354,3,323,약수(3),2023-09,174711
2355,3,324,금호,2023-09,114228
2356,3,325,옥수,2023-09,147456
2357,3,326,압구정,2023-09,622323
2358,3,327,신사,2023-09,549445
2359,3,328,잠원,2023-09,77985
2360,3,329,고속터미널(3),2023-09,759905
2361,3,330,교대(3),2023-09,147370
2362,3,331,남부터미널,2023-09,582671
2363,3,332,양재,2023-09,682666
2364,3,333,매봉,2023-09,215502
2365,3,334,도곡,2023-09,78922
2366,3,335,대치,2023-09,186389
2367,3,336,학여울,2023-09,45804
2368,3,337,대청,2023-09,143039
2369,3,338,일원,2023-09,169033
2370,3,339,수서,2023-09,286473
2371,3,340,가락시장(3),2023-09,114865
2372,3,341,경찰병원,2023-09,127656
2373,3,342,오금(3),2023-09,68447
2374,4,409,당고개,2023-09,114752
2375,4,410,상계,2023-09,264143
2376,4,411,노원(4),2023-09,236848
2377,4,412,창동,2023-09,441185
2378,4,413,쌍문,2023-09,402360
2379,4,414,수유,2023-09,517627
2380,4,415,미아,2023-09,217314
2381,4,416,미아사거리,2023-09,378226
2382,4,417,길음,2023-09,336726
2383,4,418,성신여대입구,2023-09,310941
2384,4,419,한성대입구,2023-09,242628
2385,4,420,혜화,2023-09,684375
2386,4,421,동대문(4),2023-09,312658
2387,4,422,동대문역사문화공원(4),2023-09,156009
2388,4,423,충무로(4),2023-09,441033
2389,4,424,명동,2023-09,667432
2390,4,425,회현,2023-09,483296
2391,4,426,서울역(4),2023-09,345460
2392,4,427,숙대입구,2023-09,239583
2393,4,428,삼각지(4),2023-09,101197
2394,4,429,신용산,2023-09,340372
2395,4,430,이촌,2023-09,214752
2396,4,431,동작,2023-09,32715
2397,4,432,이수(총신대입구),2023-09,429442
2398,4,433,사당(4),2023-09,362575
2399,4,434,남태령,2023-09,22501
2400,5,2511,방화,2023-09,89134
2401,5,2512,개화산,2023-09,76556
2402,5,2513,김포공항(5),2023-09,75531
2403,5,2514,송정,2023-09,59687
2404,5,2515,마곡,2023-09,135640
2405,5,2516,발산,2023-09,276105
2406,5,2517,우장산,2023-09,186318
2407,5,2518,화곡,2023-09,342045
2408,5,2519,까치산(5),2023-09,416445
2409,5,2520,신정,2023-09,144014
2410,5,2521,목동,2023-09,245859
2411,5,2522,오목교,2023-09,330068
2412,5,2523,양평(5),2023-09,91881
2413,5,2524,영등포구청(5),2023-09,26731
2414,5,2525,영등포시장,2023-09,135086
2415,5,2526,신길(5),2023-09,55206
2416,5,2527,여의도(5),2023-09,405381
2417,5,2528,여의나루,2023-09,318648
2418,5,2529,마포,2023-09,238335
2419,5,2530,공덕(5),2023-09,188189
2420,5,2531,애오개,2023-09,99271
2421,5,2532,충정로(5),2023-09,54112
2422,5,2533,서대문,2023-09,288734
2423,5,2534,광화문,2023-09,447400
2424,5,2535,종로3가(5),2023-09,172696
2425,5,2536,을지로4가(5),2023-09,46416
2426,5,2537,동대문역사문화공원(5),2023-09,37361
2427,5,2538,청구(5),2023-09,42122
2428,5,2539,신금호,2023-09,105585
2429,5,2540,행당,2023-09,112931
2430,5,2541,왕십리(5),2023-09,28434
2431,5,2542,마장,2023-09,78672
2432,5,2543,답십리,2023-09,230087
2433,5,2544,장한평,2023-09,325848
2434,5,2545,군자(5),2023-09,151189
2435,5,2546,아차산,2023-09,220381
2436,5,2547,광나루,2023-09,177132
2437,5,2548,천호(5),2023-09,216663
2438,5,2549,강동,2023-09,284421
2439,5,2550,길동,2023-09,114762
2440,5,2551,굽은다리,2023-09,126437
2441,5,2552,명일,2023-09,117140
2442,5,2553,고덕,2023-09,124412
2443,5,2554,상일동,2023-09,191777
2444,5,2555,둔촌동,2023-09,137224
2445,5,2556,올림픽공원(5),2023-09,67732
2446,5,2557,방이,2023-09,106643
2447,5,2558,오금(5),2023-09,35758
2448,5,2559,개롱,2023-09,98406
2449,5,2560,거여,2023-09,158092
2450,5,2561,마천,2023-09,115874
2451,5,2562,강일,2023-09,68611
2452,5,2563,미사,2023-09,213220
2453,5,2564,하남풍산,2023-09,44595
2454,5,2565,하남시청,2023-09,76116
2455,5,2566,하남검단산,2023-09,62581
2456,6,2611,응암,2023-09,292246
2457,6,2612,역촌,2023-09,70344
2458,6,2613,불광(6),2023-09,49260
2459,6,2614,독바위,2023-09,45999
2460,6,2616,구산,2023-09,100786
2461,6,2617,새절,2023-09,198671
2462,6,2618,증산,2023-09,165219
2463,6,2619,디지털미디어시티(6),2023-09,245184
2464,6,2620,월드컵경기장,2023-09,91233
2465,6,2621,마포구청,2023-09,197417
2466,6,2622,망원,2023-09,264171
2467,6,2623,합정(6),2023-09,119898
2468,6,2624,상수,2023-09,209933
2469,6,2625,광흥창,2023-09,123377
2470,6,2626,대흥,2023-09,152684
2471,6,2627,공덕(6),2023-09,240472
2472,6,2628,효창공원앞,2023-09,111221
2473,6,2629,삼각지(6),2023-09,70658
2474,6,2630,녹사평,2023-09,91615
2475,6,2631,이태원,2023-09,281833
2476,6,2632,한강진,2023-09,207629
2477,6,2633,버티고개,2023-09,39499
2478,6,2634,약수(6),2023-09,53514
2479,6,2635,청구(6),2023-09,44393
2480,6,2636,신당(6),2023-09,121413
2481,6,2637,동묘앞(6),2023-09,149206
2482,6,2638,창신,2023-09,58024
2483,6,2639,보문,2023-09,112053
2484,6,2640,안암,2023-09,273293
2485,6,2641,고려대,2023-09,169959
2486,6,2642,월곡,2023-09,227831
2487,6,2643,상월곡,2023-09,119292
2488,6,2644,돌곶이,2023-09,170493
2489,6,2645,석계(6),2023-09,244622
2490,6,2646,태릉입구(6),2023-09,92237
2491,6,2647,화랑대,2023-09,185514
2492,6,2648,봉화산,2023-09,159109
2493,7,2711,장암,2023-09,17006
2494,7,2712,도봉산(7),2023-09,157129
2495,7,2713,수락산,2023-09,184524
2496,7,2714,마들,2023-09,188372
2497,7,2715,노원(7),2023-09,227759
2498,7,2716,중계,2023-09,212771
2499,7,2717,하계,2023-09,257087
2500,7,2718,공릉,2023-09,188406
2501,7,2719,태릉입구(7),2023-09,103999
2502,7,2720,먹골,2023-09,146300
2503,7,2721,중화,2023-09,139061
2504,7,2722,상봉(7),2023-09,232217
2505,7,2723,면목,2023-09,237567
2506,7,2724,사가정,2023-09,245150
2507,7,2725,용마산,2023-09,93649
2508,7,2726,중곡,2023-09,164818
2509,7,2727,군자(7),2023-09,135547
2510,7,2728,어린이대공원,2023-09,288988
2511,7,2729,건대입구(7),2023-09,163375
2512,7,2730,뚝섬유원지,2023-09,171210
2513,7,2731,청담,2023-09,248198
2514,7,2732,강남구청,2023-09,211718
2515,7,2733,학동,2023-09,331179
2516,7,2734,논현,2023-09,197078
2517,7,2735,반포,2023-09,68249
2518,7,2736,고속터미널(7),2023-09,181773
2519,7,2737,내방,2023-09,196604
2520,7,2738,이수(7),2023-09,218181
2521,7,2739,남성,2023-09,163515
2522,7,2740,숭실대입구,2023-09,231862
2523,7,2741,상도,2023-09,165651
2524,7,2742,장승배기,2023-09,115679
2525,7,2743,신대방삼거리,2023-09,195887
2526,7,2744,보라매,2023-09,87397
2527,7,2745,신풍,2023-09,156731
2528,7,2746,대림(7),2023-09,128652
2529,7,2747,남구로,2023-09,251306
2530,7,2748,가산디지털단지(7),2023-09,750212
2531,7,2749,철산,2023-09,385137
2532,7,2750,광명사거리,2023-09,334877
2533,7,2751,천왕,2023-09,157113
2534,7,2752,온수(7),2023-09,136106
2535,8,2811,암사,2023-09,308691
2536,8,2812,천호(8),2023-09,229758
2537,8,2813,강동구청,2023-09,191611
2538,8,2814,몽촌토성,2023-09,119430
2539,8,2815,잠실(8),2023-09,230962
2540,8,2816,석촌(8),2023-09,154337
2541,8,2817,송파,2023-09,163398
2542,8,2818,가락시장(8),2023-09,124979
2543,8,2819,문정,2023-09,398427
2544,8,2820,장지,2023-09,281811
2545,8,2821,복정(8),2023-09,175791
2546,8,2822,산성,2023-09,88643
2547,8,2823,남한산성입구,2023-09,222560
2548,8,2824,단대오거리,2023-09,196087
2549,8,2825,신흥,2023-09,83840
2550,8,2826,수진,2023-09,72876
2551,8,2827,모란(8),2023-09,20155
2552,8,2828,남위례,2023-09,112705
2553,9,4126,언주,2023-09,249797
2554,9,4127,선정릉,2023-09,230441
2555,9,4128,삼성중앙,2023-09,172203
2556,9,4129,봉은사,2023-09,486735
2557,9,4130,종합운동장(9),2023-09,109758
2558,9,4131,삼전,2023-09,143272
2559,9,4132,석촌고분,2023-09,140492
2560,9,4133,석촌(9),2023-09,175721
2561,9,4134,송파나루,2023-09,115599
2562,9,4135,한성백제,2023-09,49923
2563,9,4136,올림픽공원(9),2023-09,216755
2564,9,4137,둔촌오륜,2023-09,20042
2565,9,4138,중앙보훈병원,2023-09,219664
2566,1,150,서울역(1),2023-10,1060876
2567,1,151,시청(1),2023-10,609508
2568,1,152,종각,2023-10,884844
2569,1,153,종로3가(1),2023-10,441746
2570,1,154,종로5가,2023-10,604164
2571,1,155,동대문(1),2023-10,230750
2572,1,156,신설동(1),2023-10,251354
2573,1,157,제기동,2023-10,388163
2574,1,158,청량리,2023-10,468361
2575,1,159,동묘앞(1),2023-10,234062
2576,2,201,시청(2),2023-10,348095
2577,2,202,을지로입구,2023-10,677065
2578,2,203,을지로3가(2),2023-10,322673
2579,2,204,을지로4가(2),2023-10,156761
2580,2,205,동대문역사문화공원(2),2023-10,149968
2581,2,206,신당(2),2023-10,200537
2582,2,207,상왕십리,2023-10,198782
2583,2,208,왕십리(2),2023-10,168810
2584,2,209,한양대,2023-10,213807
2585,2,210,뚝섬,2023-10,398099
2586,2,211,성수,2023-10,718448
2587,2,212,건대입구(2),2023-10,394676
2588,2,213,구의,2023-10,277143
2589,2,214,강변,2023-10,338164
2590,2,215,잠실나루,2023-10,190378
2591,2,216,잠실(2),2023-10,865727
2592,2,217,잠실새내,2023-10,268807
2593,2,218,종합운동장(2),2023-10,205644
2594,2,219,삼성,2023-10,675490
2595,2,220,선릉,2023-10,568329
2596,2,221,역삼,2023-10,727045
2597,2,222,강남,2023-10,786276
2598,2,223,교대(2),2023-10,379323
2599,2,224,서초,2023-10,257451
2600,2,225,방배,2023-10,210859
2601,2,226,사당(2),2023-10,462356
2602,2,227,낙성대,2023-10,352369
2603,2,228,서울대입구,2023-10,551438
2604,2,229,봉천,2023-10,271724
2605,2,230,신림,2023-10,647043
2606,2,231,신대방,2023-10,330472
2607,2,232,구로디지털단지,2023-10,758363
2608,2,233,대림(2),2023-10,305334
2609,2,234,신도림,2023-10,768726
2610,2,235,문래,2023-10,337669
2611,2,236,영등포구청(2),2023-10,275040
2612,2,237,당산,2023-10,247635
2613,2,238,합정(2),2023-10,507478
2614,2,239,홍대입구,2023-10,1279093
2615,2,240,신촌,2023-10,581258
2616,2,241,이대,2023-10,277550
2617,2,242,아현,2023-10,133238
2618,2,243,충정로(2),2023-10,121300
2619,2,244,용답,2023-10,28207
2620,2,245,신답,2023-10,10122
2621,2,246,신설동(2),2023-10,55833
2622,2,247,도림천,2023-10,22764
2623,2,248,양천구청,2023-10,119273
2624,2,249,신정네거리,2023-10,178921
2625,2,250,용두,2023-10,20957
2626,3,309,지축,2023-10,132547
2627,3,310,구파발,2023-10,377411
2628,3,311,연신내(3),2023-10,473619
2629,3,312,불광(3),2023-10,257729
2630,3,313,녹번,2023-10,209552
2631,3,314,홍제,2023-10,283543
2632,3,315,무악재,2023-10,69500
2633,3,316,독립문,2023-10,131277
2634,3,317,경복궁,2023-10,558122
2635,3,318,안국,2023-10,554131
2636,3,319,종로3가(3),2023-10,220828
2637,3,320,을지로3가(3),2023-10,131941
2638,3,322,동대입구,2023-10,265004
2639,3,323,약수(3),2023-10,181441
2640,3,324,금호,2023-10,119788
2641,3,325,옥수,2023-10,157176
2642,3,326,압구정,2023-10,642325
2643,3,327,신사,2023-10,578111
2644,3,328,잠원,2023-10,80338
2645,3,329,고속터미널(3),2023-10,747391
2646,3,330,교대(3),2023-10,151931
2647,3,331,남부터미널,2023-10,603950
2648,3,332,양재,2023-10,711307
2649,3,333,매봉,2023-10,223772
2650,3,334,도곡,2023-10,83601
2651,3,335,대치,2023-10,187590
2652,3,336,학여울,2023-10,41163
2653,3,337,대청,2023-10,154154
2654,3,338,일원,2023-10,178462
2655,3,339,수서,2023-10,299833
2656,3,340,가락시장(3),2023-10,118731
2657,3,341,경찰병원,2023-10,131937
2658,3,342,오금(3),2023-10,71284
2659,4,409,당고개,2023-10,120274
2660,4,410,상계,2023-10,276585
2661,4,411,노원(4),2023-10,250663
2662,4,412,창동,2023-10,460734
2663,4,413,쌍문,2023-10,420551
2664,4,414,수유,2023-10,540078
2665,4,415,미아,2023-10,228402
2666,4,416,미아사거리,2023-10,396404
2667,4,417,길음,2023-10,350939
2668,4,418,성신여대입구,2023-10,323377
2669,4,419,한성대입구,2023-10,256218
2670,4,420,혜화,2023-10,747148
2671,4,421,동대문(4),2023-10,347619
2672,4,422,동대문역사문화공원(4),2023-10,160888
2673,4,423,충무로(4),2023-10,464627
2674,4,424,명동,2023-10,719919
2675,4,425,회현,2023-10,545741
2676,4,426,서울역(4),2023-10,361607
2677,4,427,숙대입구,2023-10,247290
2678,4,428,삼각지(4),2023-10,107876
2679,4,429,신용산,2023-10,349991
2680,4,430,이촌,2023-10,225619
2681,4,431,동작,2023-10,39138
2682,4,432,이수(총신대입구),2023-10,446161
2683,4,433,사당(4),2023-10,383094
2684,4,434,남태령,2023-10,23502
2685,5,2511,방화,2023-10,92583
2686,5,2512,개화산,2023-10,79493
2687,5,2513,김포공항(5),2023-10,81814
2688,5,2514,송정,2023-10,63899
2689,5,2515,마곡,2023-10,141191
2690,5,2516,발산,2023-10,293193
2691,5,2517,우장산,2023-10,192670
2692,5,2518,화곡,2023-10,361336
2693,5,2519,까치산(5),2023-10,440799
2694,5,2520,신정,2023-10,150784
2695,5,2521,목동,2023-10,257441
2696,5,2522,오목교,2023-10,340032
2697,5,2523,양평(5),2023-10,96272
2698,5,2524,영등포구청(5),2023-10,28637
2699,5,2525,영등포시장,2023-10,143474
2700,5,2526,신길(5),2023-10,59833
2701,5,2527,여의도(5),2023-10,427061
2702,5,2528,여의나루,2023-10,404775
2703,5,2529,마포,2023-10,258319
2704,5,2530,공덕(5),2023-10,194774
2705,5,2531,애오개,2023-10,102220
2706,5,2532,충정로(5),2023-10,55114
2707,5,2533,서대문,2023-10,293870
2708,5,2534,광화문,2023-10,469340
2709,5,2535,종로3가(5),2023-10,187093
2710,5,2536,을지로4가(5),2023-10,47894
2711,5,2537,동대문역사문화공원(5),2023-10,36796
2712,5,2538,청구(5),2023-10,43072
2713,5,2539,신금호,2023-10,111171
2714,5,2540,행당,2023-10,118310
2715,5,2541,왕십리(5),2023-10,30089
2716,5,2542,마장,2023-10,78763
2717,5,2543,답십리,2023-10,242117
2718,5,2544,장한평,2023-10,340961
2719,5,2545,군자(5),2023-10,160028
2720,5,2546,아차산,2023-10,241844
2721,5,2547,광나루,2023-10,192983
2722,5,2548,천호(5),2023-10,231704
2723,5,2549,강동,2023-10,299793
2724,5,2550,길동,2023-10,119970
2725,5,2551,굽은다리,2023-10,130174
2726,5,2552,명일,2023-10,122153
2727,5,2553,고덕,2023-10,132477
2728,5,2554,상일동,2023-10,200479
2729,5,2555,둔촌동,2023-10,144782
2730,5,2556,올림픽공원(5),2023-10,89177
2731,5,2557,방이,2023-10,110322
2732,5,2558,오금(5),2023-10,37071
2733,5,2559,개롱,2023-10,102924
2734,5,2560,거여,2023-10,164282
2735,5,2561,마천,2023-10,123457
2736,5,2562,강일,2023-10,74295
2737,5,2563,미사,2023-10,228202
2738,5,2564,하남풍산,2023-10,47336
2739,5,2565,하남시청,2023-10,81684
2740,5,2566,하남검단산,2023-10,66052
2741,6,2611,응암,2023-10,305763
2742,6,2612,역촌,2023-10,72676
2743,6,2613,불광(6),2023-10,51712
2744,6,2614,독바위,2023-10,48196
2745,6,2616,구산,2023-10,103613
2746,6,2617,새절,2023-10,206548
2747,6,2618,증산,2023-10,173228
2748,6,2619,디지털미디어시티(6),2023-10,253864
2749,6,2620,월드컵경기장,2023-10,203703
2750,6,2621,마포구청,2023-10,212310
2751,6,2622,망원,2023-10,278727
2752,6,2623,합정(6),2023-10,126002
2753,6,2624,상수,2023-10,211255
2754,6,2625,광흥창,2023-10,127220
2755,6,2626,대흥,2023-10,154623
2756,6,2627,공덕(6),2023-10,250868
2757,6,2628,효창공원앞,2023-10,121608
2758,6,2629,삼각지(6),2023-10,74115
2759,6,2630,녹사평,2023-10,99986
2760,6,2631,이태원,2023-10,286918
2761,6,2632,한강진,2023-10,219726
2762,6,2633,버티고개,2023-10,41707
2763,6,2634,약수(6),2023-10,55810
2764,6,2635,청구(6),2023-10,45658
2765,6,2636,신당(6),2023-10,123220
2766,6,2637,동묘앞(6),2023-10,158798
2767,6,2638,창신,2023-10,60025
2768,6,2639,보문,2023-10,116874
2769,6,2640,안암,2023-10,266525
2770,6,2641,고려대,2023-10,172533
2771,6,2642,월곡,2023-10,236105
2772,6,2643,상월곡,2023-10,123154
2773,6,2644,돌곶이,2023-10,182483
2774,6,2645,석계(6),2023-10,253377
2775,6,2646,태릉입구(6),2023-10,96824
2776,6,2647,화랑대,2023-10,194361
2777,6,2648,봉화산,2023-10,166090
2778,7,2711,장암,2023-10,19341
2779,7,2712,도봉산(7),2023-10,172362
2780,7,2713,수락산,2023-10,193883
2781,7,2714,마들,2023-10,196974
2782,7,2715,노원(7),2023-10,241484
2783,7,2716,중계,2023-10,223143
2784,7,2717,하계,2023-10,270687
2785,7,2718,공릉,2023-10,195079
2786,7,2719,태릉입구(7),2023-10,107801
2787,7,2720,먹골,2023-10,152890
2788,7,2721,중화,2023-10,143316
2789,7,2722,상봉(7),2023-10,239007
2790,7,2723,면목,2023-10,246181
2791,7,2724,사가정,2023-10,257787
2792,7,2725,용마산,2023-10,102360
2793,7,2726,중곡,2023-10,173993
2794,7,2727,군자(7),2023-10,141731
2795,7,2728,어린이대공원,2023-10,295852
2796,7,2729,건대입구(7),2023-10,166178
2797,7,2730,뚝섬유원지,2023-10,213211
2798,7,2731,청담,2023-10,263673
2799,7,2732,강남구청,2023-10,220641
2800,7,2733,학동,2023-10,342115
2801,7,2734,논현,2023-10,205451
2802,7,2735,반포,2023-10,70124
2803,7,2736,고속터미널(7),2023-10,189027
2804,7,2737,내방,2023-10,204497
2805,7,2738,이수(7),2023-10,226490
2806,7,2739,남성,2023-10,170548
2807,7,2740,숭실대입구,2023-10,230778
2808,7,2741,상도,2023-10,168543
2809,7,2742,장승배기,2023-10,120998
2810,7,2743,신대방삼거리,2023-10,204371
2811,7,2744,보라매,2023-10,91275
2812,7,2745,신풍,2023-10,164873
2813,7,2746,대림(7),2023-10,131422
